node,degree,weighted_degree,clustering_coefficient,betweenness_centrality,closeness_centrality
Drug_100021800,27,24.342481505589635,0.8545606948555193,0.000727805457673409,0.18859942106435093
Drug_100005253,4,2.0226763925598474,0.18216695434166655,0.0049255136779583234,0.14423992142099068
Drug_100024748,1,0.5012804118276031,0.0,0.0,0.002672010688042752
Drug_100002891,3,1.4950738380662916,0.6000084429733081,0.0,0.009109127345600291
Drug_100002484,5,2.08020675735541,0.2734272369989851,0.007232028422535793,0.15829160402403475
Drug_5352062,5,3.368830996234641,0.4960820925798341,0.0036699905835767908,0.09206209028225944
Drug_100003446,1,0.8451542547285165,0.0,0.0,0.002004008016032064
Drug_6918313,139,129.31431719473863,0.9317922321597744,0.0,0.23586627348990782
Drug_31703,1,0.9999999999999998,0.0,0.0,0.002004008016032064
Drug_4168,139,126.38084058206638,0.917727444267159,0.0,0.23586627348990782
Drug_3386,140,128.28043757306096,0.9119801612718158,0.01254206440094985,0.26625800620849543
Drug_124965990,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_4775,2,1.7905694150420945,0.8549879733383482,0.0,0.004008016032064128
Drug_116132344,2,1.968245836551854,0.9787169102922157,0.0,0.004008016032064128
Drug_5378,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_656926,11,8.862776779668861,0.7919361407903124,0.0021005867155998626,0.13805970692292355
Drug_60606,16,12.861863819330011,0.6729373777630966,0.0005445041619769474,0.17867313574517454
Drug_100004451,3,1.2141767751584345,0.18123006216714863,0.00019315739913562064,0.01128382891909946
Drug_100054313,139,133.17844797753472,0.9501605434140097,0.0,0.23586627348990782
Drug_5732,6,3.6416772337935543,0.2990541898527031,0.004925513677958329,0.09714267574494927
Drug_4893,139,132.15864818588156,0.9453429127324859,0.0,0.23586627348990782
Drug_100002548,1,0.9999999999999999,0.0,0.0,0.002004008016032064
Drug_100002267,2,1.0690449676496974,0.6586337560083492,0.0,0.1078322271315177
Drug_100003915,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_3902,0,0.0,0.0,0.0,0.0
Drug_100004547,0,0.0,0.0,0.0,0.0
Drug_5284627,10,8.85,0.8467420019575409,0.0,0.021167334669338678
Drug_100005595,139,126.53728546127876,0.9184912255623265,0.0,0.23586627348990782
Drug_100003198,15,10.70420297328211,0.6816686283158093,0.0002466254573382953,0.17850536754259694
Drug_100667490,1,0.8164965809277259,0.0,0.0,0.002004008016032064
Drug_100004253,139,134.00103502456489,0.9540395406548745,0.0,0.23586627348990782
Drug_100005376,25,13.825235726210648,0.6497860350883136,0.0,0.1609722408406992
Drug_3219,26,22.38223653661461,0.8044860589092128,9.585448118472197e-06,0.15519038076152306
Drug_5245,5,4.707106781186546,0.9174802103936395,0.0,0.01002004008016032
Drug_100002719,0,0.0,0.0,0.0,0.0
Drug_3340,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_123631,3,2.083410334183928,0.6135476194362383,0.0,0.0111333778668448
Drug_100000175,2,1.1016357530072611,0.5605369109876454,0.0,0.0045090180360721445
Drug_100002540,139,133.2162239694469,0.9503356214918794,0.0,0.23586627348990782
Drug_221493,27,16.366638968602352,0.5750064740463252,0.001543571611356868,0.14794413730184103
Drug_100004689,6,5.0825691513707145,0.8098811641301055,0.0,0.013527054108216433
Drug_4768,139,132.8100022650173,0.9484196177357306,0.0,0.23586627348990782
Drug_100003059,3,1.3164965809277258,0.5271307576891147,0.0,0.018694104627164778
Drug_103086685,1,0.40535567355051205,0.0,0.0,0.007707723138584862
Drug_6251,1,0.4472135954999579,0.0,0.0,0.002004008016032064
Drug_100006503,0,0.0,0.0,0.0,0.0
Drug_100004811,11,9.53333341851174,0.827040937417966,0.0021005867155998626,0.13805970692292355
Drug_100110634,2,1.1749645738568226,0.6586337560083493,0.0,0.0045090180360721445
Drug_5311304,3,2.8164965809277263,0.915720309824199,0.0,0.006012024048096192
Drug_100005591,30,21.09646289606321,0.5918371015776183,0.004101344636606638,0.1616566466265865
Drug_100005077,11,9.803312865373043,0.8410826922484725,0.0021005867155998626,0.13805970692292355
Drug_6468,1,0.5590169943749475,0.0,0.0,0.002004008016032064
Drug_100068740,5,3.5355339059327373,0.7937005259840995,0.0,0.01002004008016032
Drug_23982,1,1.0000000000000002,0.0,0.0,0.002004008016032064
Drug_187,15,7.809463380226308,0.3192430807021985,0.04419280327723722,0.1732982829834692
Drug_750,139,100.46884671783415,0.7881033869636002,0.0,0.23586627348990782
Drug_100071616,2,0.8412609923560824,0.43679023236814934,0.0,0.12784681669997694
Drug_100005508,5,3.1656852323065574,0.43123467585401015,8.048224963984193e-06,0.019269307846462157
Drug_11450633,6,3.161613803083721,0.23644233858877714,0.008183713869784807,0.15868799368352732
Drug_100115237,139,133.37239812693997,0.951107231033794,0.0,0.23586627348990782
Drug_100003443,6,4.857753740455648,0.7888792050673442,0.0,0.013527054108216433
Drug_32798,27,24.342481505589635,0.8545606948555193,0.000727805457673409,0.18859942106435093
Drug_100004034,26,22.38223653661461,0.8044860589092128,9.585448118472197e-06,0.15519038076152306
Drug_392622,10,4.541790291476841,0.16582586382786102,0.040958890607585556,0.15962066870937508
Drug_116132283,2,1.9364916731037083,0.9787169102922157,0.0,0.004008016032064128
Drug_9681,139,131.29459616421732,0.9412680705511067,0.0,0.23586627348990782
Drug_100016230,0,0.0,0.0,0.0,0.0
Drug_100036811,139,125.14930898827934,0.9118823836518789,0.0,0.23586627348990782
Drug_100004197,1,0.46188021535170054,0.0,0.0,0.003607214428857715
Drug_3488,5,2.9082482904638622,0.3506953540306998,0.00032192899855936776,0.017395902916945
Drug_109825285,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_100003399,27,24.342481505589635,0.8545606948555193,0.000727805457673409,0.18859942106435093
Drug_44093,5,2.510005397384727,0.1699549004828113,0.0007001955718666248,0.01841919132382412
Drug_5362436,139,133.71766879800623,0.9527124134027984,0.0,0.23586627348990782
Drug_3032,15,11.061693502362385,0.695898382374579,0.0002466254573382953,0.17850536754259694
Drug_100054688,10,6.123427889639094,0.4182252686072813,0.006728316069890751,0.12914960355493596
Drug_24965990,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_100023951,12,6.104390189755383,0.6015437584148808,0.0,0.14304606202623454
Drug_2541,139,133.5945847696848,0.9521227272218568,0.0,0.23586627348990782
Drug_2729,139,132.7614838545408,0.9482128590262489,0.0,0.23586627348990782
Drug_54454,3,1.5773502691896257,0.20998684164914547,0.0024708050639431463,0.10704291465814511
Drug_100004601,26,16.165690698750968,0.593030067904749,0.013054762690715182,0.19379023081841562
Drug_100003911,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_54671203,1,0.9999999999999998,0.0,0.0,0.002004008016032064
Drug_271,3,1.6031007073576202,0.34911155808122135,4.024112481992097e-06,0.006012024048096192
Drug_154058,26,22.38223653661461,0.8044860589092125,9.585448118472197e-06,0.15519038076152306
Drug_10182969,9,7.356309303335816,0.7361440623755304,0.00018261144918281486,0.17800394797084804
Drug_100003425,5,3.368830996234641,0.4960820925798341,0.0036699905835767908,0.09206209028225944
Drug_100000738,0,0.0,0.0,0.0,0.0
Drug_4235,5,3.181210322014333,0.37058416022219626,0.0012340611611442423,0.1065629015879292
Drug_100004422,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_100023982,1,1.0000000000000002,0.0,0.0,0.002004008016032064
Drug_2783,139,133.60544978100415,0.9521759048695334,0.0,0.23586627348990782
Drug_4236,4,2.6329931618554516,0.32903714683908447,0.0024587327264971696,0.15331307776844008
Drug_71414,27,24.342481505589635,0.8545606948555193,0.000727805457673409,0.18859942106435093
Drug_100002375,27,23.764147028663455,0.8415680903674587,0.000727805457673409,0.18859942106435093
Drug_100219078,13,8.037299250305198,0.4415298283614518,0.00010865103701378661,0.026052104208416832
Drug_15209,27,24.342481505589635,0.8545606948555191,0.000727805457673409,0.18859942106435093
Drug_125880656,1,0.9999999999999998,0.0,0.0,0.002004008016032064
Drug_100003559,139,127.30602264963618,0.9222399798412344,0.0,0.23586627348990782
Drug_6918638,4,3.1718362425585367,0.760099837982329,0.0,0.08024829735452331
Drug_216416,1,0.9999999999999998,0.0,0.0,0.002004008016032064
Drug_100003222,3,2.4264014327112204,0.7110108899618027,0.0,0.013916722333556002
Drug_100004163,139,131.29459616421732,0.941268070551107,0.0,0.23586627348990782
Drug_5983,11,9.53333341851174,0.827040937417966,0.0021005867155998626,0.13805970692292355
Drug_117754772,0,0.0,0.0,0.0,0.0
Drug_25096,9,6.294479698090856,0.5448499344812225,0.0042736074558755765,0.1289743666437352
Drug_121892,1,0.48947250518628044,0.0,0.0,0.004580589750930432
Drug_109818231,6,4.177053999296228,0.5416995982277655,1.8779191582629783e-05,0.01336005344021376
Drug_4440,2,1.4330127018922196,0.5723571212766658,0.0,0.1416603699201682
Drug_100000214,139,129.32651014060855,0.9318700030263027,0.0,0.23586627348990782
Drug_100004174,13,8.290709082822053,0.6915871963557871,0.0,0.1580284425875858
Drug_100000838,139,133.20235244203542,0.9502741163053589,0.0,0.23586627348990782
Drug_100003961,139,132.41607792819013,0.9465522253181895,0.0,0.23586627348990782
Drug_5702160,139,133.23365002588667,0.9504202060959729,0.0,0.23586627348990782
Drug_5281034,27,24.342481505589635,0.8545606948555191,0.000727805457673409,0.18859942106435093
Drug_100042955,139,134.00103502456489,0.954039540654875,0.0,0.23586627348990782
Drug_3826,3,2.150482454160612,0.7268076915617896,0.0,0.018694104627164778
Drug_100000146,0,0.0,0.0,0.0,0.0
Drug_100000750,139,100.46884671783415,0.7881033869636004,0.0,0.23586627348990782
Drug_100003964,139,131.22213132191766,0.9409180620516508,0.0,0.23586627348990782
Drug_62865,24,13.157333107402486,0.6255472645476723,0.0,0.15493742170567704
Drug_55283,1,0.4123930494211613,0.0,0.0,0.009277814889037334
Drug_3385,0,0.0,0.0,0.0,0.0
Drug_100002995,140,128.01272179369914,0.9107656642562381,0.01254206440094985,0.26625800620849543
Drug_100036523,139,134.00103502456489,0.954039540654875,0.0,0.23586627348990782
Drug_100123619,1,0.4714045207910316,0.0,0.0,0.011928619143048
Drug_100002512,7,3.1805673763972893,0.0753832907868692,0.015022251425781364,0.18350213941396307
Drug_3916,139,133.85005564031937,0.9533392658045439,0.0,0.23586627348990782
Drug_4908,0,0.0,0.0,0.0,0.0
Drug_100004542,27,23.767378136386675,0.8416190037260455,0.000727805457673409,0.18859942106435093
Drug_176870,4,1.975132583336817,0.28331946852591366,7.243402467585774e-05,0.011788282447247436
Drug_977,20,10.986555121013827,0.30086078966155066,0.0139635905877405,0.18244550521388264
Drug_3410,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_888,2,0.8912345413531184,0.48679776325601865,0.0,0.0045090180360721445
Drug_100104741,27,24.342481505589635,0.8545606948555191,0.000727805457673409,0.18859942106435093
Drug_4932,2,0.8597853041491051,0.0,0.0026101214397065316,0.1475995469199268
Drug_5032,2,0.8164965809277259,0.5503212081491041,0.0,0.12296779846886527
Drug_2519,1,0.6030226891555273,0.0,0.0,0.002004008016032064
Drug_124776445,0,0.0,0.0,0.0,0.0
Drug_5560,10,7.2,0.7526783841847007,0.0,0.021167334669338678
Drug_4926,139,131.74790270339474,0.9434268434373485,0.0,0.23586627348990782
Drug_100004829,27,23.834825977240396,0.8432259716322078,0.000727805457673409,0.18859942106435093
Drug_100001798,10,8.85,0.8467420019575409,0.0,0.021167334669338678
Drug_2345,0,0.0,0.0,0.0,0.0
Drug_4409,2,1.2071067811865475,0.6299605249474364,0.0,0.012043317404038847
Drug_100003040,9,6.294479698090856,0.5448499344812225,0.0042736074558755765,0.1289743666437352
Drug_100005656,139,128.9590999651063,0.9300971456254695,0.0,0.23586627348990782
Drug_5311068,139,134.00103502456489,0.9540395406548747,0.0,0.23586627348990782
Drug_100003899,1,0.40824829046386296,0.0,0.0,0.1245794340975529
