node,closeness_centrality
Drug_4888,0.19296712146006795
Drug_60198,0.19291394782505553
Drug_4051,0.192489611398715
Drug_100060198,0.1924102560552773
Drug_1206,0.1924102560552773
Drug_1548952,0.1923309661145952
Drug_100122197,0.19222534779163278
Drug_25096,0.19209348790153014
Drug_100055480,0.1920671376288413
Drug_443953,0.1920407945843167
Drug_60648,0.1920144587649826
Drug_3902,0.19198813016786687
Drug_82148,0.19190918768013335
Drug_11450633,0.1918565954116543
Drug_148192,0.19177776103468744
Drug_6917778,0.19177776103468744
Drug_100003040,0.19177776103468744
Drug_3002190,0.19175149730406096
Drug_100148192,0.19175149730406096
Drug_130881,0.19175149730406096
Drug_4036,0.19169899141761407
Drug_100130881,0.19162028648066964
Drug_60934,0.19138455895492795
Drug_100003793,0.19138455895492795
Drug_100001046,0.19099296594110668
Drug_18381,0.19081077041622418
Drug_100003403,0.1907068146709688
Drug_446155,0.1906029721364352
Drug_4499,0.19055109326541278
Drug_4495,0.19049924262778953
Drug_100002244,0.19034385988502625
Drug_100003394,0.18995650974281006
Drug_100003404,0.18977628535026472
Drug_4771,0.1897505669215684
Drug_60726,0.18962207926791075
Drug_54840,0.1894681235878556
Drug_2244,0.18928882429555943
Drug_100004051,0.18928882429555943
Drug_3394,0.18928882429555943
Drug_1046,0.18898224231532637
Drug_4236,0.18898224231532637
Drug_100003198,0.1888802688944089
Drug_100060726,0.18867665184129537
Drug_43815,0.18854961396636857
Drug_100039764,0.18834670881278626
Drug_39764,0.18834670881278626
Drug_100004158,0.18824541991318272
Drug_100001301,0.18816952470289652
Drug_124950485,0.18771543548924158
Drug_111163584,0.1875896882789728
Drug_100003075,0.18726353260856668
Drug_100002267,0.18723849068123202
Drug_100006018,0.18723849068123202
Drug_100005070,0.1871884269136702
Drug_1549007,0.18703839611464773
Drug_1349907,0.18698843927807868
Drug_100003672,0.18683872875824034
Drug_100001983,0.18671415299563315
Drug_3672,0.18671415299563315
Drug_5411,0.18668925777523374
Drug_1983,0.18663948724530166
Drug_208898,0.18656488118777523
Drug_111020241,0.186192743791789
Drug_3488,0.18616798741048438
Drug_100003488,0.18611849439243028
Drug_5324345,0.18609375775043235
Drug_100003883,0.1856496199037726
Drug_100005253,0.1856496199037726
Drug_100000187,0.1854529050747355
Drug_3001028,0.1849629370296239
Drug_100000699,0.1849140825824423
Drug_5318,0.1849140825824423
Drug_5523,0.18481645107104713
Drug_100000942,0.18481645107104713
Drug_5453,0.1846214970087359
Drug_100002800,0.18447555116129816
Drug_100004499,0.18442695380851595
Drug_100002391,0.18440266473255013
Drug_100219078,0.1841601253865912
Drug_1032,0.1841359065379081
Drug_100003339,0.18406328819695716
Drug_100208898,0.18401490778213342
Drug_5282379,0.18399072711093994
Drug_5314,0.18394238482846204
Drug_219078,0.1838216401882963
Drug_100002442,0.18377338670616264
Drug_100005077,0.1834843969747416
Drug_100003661,0.18341229150042612
Drug_100003750,0.1833642526603265
Drug_4178,0.18329224156489762
Drug_100003902,0.18324426558228676
Drug_5819,0.18317234868056687
Drug_2391,0.18300476190226805
Drug_5381226,0.18288524468576972
Drug_100005411,0.18274202992877225
Drug_100005453,0.18224253980401575
Drug_54454,0.18214770824954507
Drug_100002794,0.18200564582272885
Drug_100014917,0.18200564582272885
Drug_191,0.18160433635723128
Drug_3478,0.18120479271570505
Drug_100002484,0.18120479271570505
Drug_100119182,0.18120479271570505
Drug_100004595,0.18043420532400167
Drug_2812,0.18043420532400167
Drug_100005402,0.1800629415270387
Drug_100005726,0.17992411119432702
Drug_100193962,0.17992411119432702
Drug_3463,0.17980858267808567
Drug_100005052,0.17955494143552875
Drug_4595,0.17937092407305316
Drug_6468,0.178889668239971
Drug_119,0.17818394417335875
Drug_2484,0.17795747754375354
Drug_5070,0.17784445996624576
Drug_100004865,0.1777090282160494
Drug_116158473,0.17759632588968202
Drug_2724385,0.17757380257631616
Drug_25181561,0.17750626690089416
Drug_109846180,0.17750626690089416
Drug_896,0.17732642265884663
Drug_2284,0.17710212918217216
Drug_100005314,0.1766106752414547
Drug_5362440,0.17658840122515487
Drug_100002250,0.17652161287370816
Drug_208902,0.17641041115210446
Drug_100000896,0.17641041115210446
Drug_2162,0.1762106007191358
Drug_100002162,0.1761440977876781
Drug_4485,0.17612194129739034
Drug_24812758,0.17609979038036136
Drug_109887712,0.17609979038036136
Drug_124812758,0.17609979038036136
Drug_9887712,0.17609979038036136
Drug_116134956,0.17587858727725827
Drug_116129682,0.17587858727725827
Drug_5768,0.17583441332591399
Drug_100003350,0.17541586486021712
Drug_2551,0.17530605149796583
Drug_100002812,0.1746936286106367
Drug_5333,0.1746064887534921
Drug_123690938,0.174107116801076
Drug_30323,0.17395570049872694
Drug_5734,0.17386929508434784
Drug_3998,0.17384770714107936
Drug_100005514,0.17384770714107936
Drug_4100,0.17384770714107936
Drug_100003038,0.17384770714107936
Drug_100068844,0.17384770714107936
Drug_100002732,0.17384770714107936
Drug_3767,0.17384770714107936
Drug_5284627,0.17384770714107936
Drug_3702,0.17384770714107936
Drug_2732,0.17384770714107936
Drug_6224,0.17384770714107936
Drug_68844,0.17384770714107936
Drug_1986,0.17384770714107936
Drug_5284549,0.17384770714107936
Drug_100003702,0.17384770714107936
Drug_3038,0.17384770714107936
Drug_100001798,0.17382612455794574
Drug_100004170,0.17382612455794574
Drug_100001986,0.17380454733295098
Drug_100003998,0.17380454733295098
Drug_100003440,0.17380454733295098
Drug_57363,0.17361059309538165
Drug_3447,0.1735030276721503
Drug_100003154,0.17348153058038077
Drug_100005734,0.17339559545687344
Drug_38852,0.1733311999646265
Drug_60490,0.1733311999646265
Drug_100004138,0.1733311999646265
Drug_100060490,0.1733311999646265
Drug_68942,0.1733311999646265
Drug_100004623,0.17318112966162685
Drug_100004178,0.17315971225751337
Drug_100000305,0.17290311599336294
Drug_132999,0.1728390857072279
Drug_3440,0.17275378572661976
Drug_100005333,0.1727324738853014
Drug_3826,0.17247714132966901
Drug_5560,0.1724346592751543
Drug_119607,0.1720532604220021
Drug_100003878,0.17161042202650484
Drug_4170,0.17140034683734276
Drug_3059,0.17137936760272376
Drug_100003333,0.17135839350315177
Drug_100002958,0.17100261764951796
Drug_23690938,0.17060673002488766
Drug_3202,0.1702954796052363
Drug_100002662,0.1702954796052363
Drug_100002712,0.1702954796052363
Drug_77990,0.1702954796052363
Drug_4991,0.1702954796052363
Drug_100003449,0.1702954796052363
Drug_4456,0.1702954796052363
Drug_100004991,0.17027476995187316
Drug_100004114,0.1702333657524928
Drug_100004456,0.1702333657524928
Drug_9651,0.1702333657524928
Drug_100004913,0.1702333657524928
Drug_100005515,0.17006795011712048
Drug_4594,0.16992347491677828
Drug_100003478,0.16992347491677828
Drug_2712,0.16988224136304939
Drug_4114,0.16975866068310536
Drug_4679,0.16967637340211503
Drug_4044,0.16961471027428868
Drug_2662,0.16957362641567797
Drug_5770,0.1694710037901541
Drug_156391,0.1691638798253296
Drug_100003202,0.16873577166958942
Drug_100004811,0.16873577166958942
Drug_656926,0.16859355006794136
Drug_2156,0.1685123881711702
Drug_100002148,0.16841104562355702
Drug_33255,0.16839079173953733
Drug_2148,0.16839079173953733
Drug_100003463,0.16839079173953733
Drug_100002617,0.16837054272658167
Drug_5479530,0.16833005930683492
Drug_100000961,0.16820872577057341
Drug_961,0.16816832011941543
Drug_55283,0.16802705307983354
Drug_100002676,0.16780554090535152
Drug_446156,0.16780554090535152
Drug_5282451,0.16778543239236104
Drug_100129806,0.16774522982080425
Drug_100003255,0.1674443235247851
Drug_100004679,0.16732426306336676
Drug_1775,0.16720437464942117
Drug_100001775,0.16720437464942117
Drug_100003706,0.16686562189420248
Drug_11020241,0.16670668333304597
Drug_100004911,0.16646884238666662
Drug_60699,0.1662711594008138
Drug_100004044,0.1662711594008138
Drug_2132,0.16623167913026865
Drug_4913,0.16587719859190297
Drug_100122316,0.16566131487390595
Drug_100003342,0.165563371563705
Drug_100004935,0.16550466114825685
Drug_111234049,0.1654851002617011
Drug_4935,0.16546554399837543
Drug_100003059,0.16544599235664104
Drug_11234049,0.16542644533485976
Drug_100002713,0.1653678319728656
Drug_3332,0.16476458382139952
Drug_60822,0.1646870657861977
Drug_100003826,0.16462897511043542
Drug_149096,0.16437772168516704
Drug_6918365,0.16414647518338255
Drug_100151165,0.16414647518338255
Drug_100005672,0.16414647518338255
Drug_100003767,0.16397346683619313
Drug_100004583,0.16374335555072542
Drug_3878,0.16357119548063703
Drug_100041684,0.1634375432840263
Drug_446157,0.1634184679405057
Drug_41684,0.1633993970491601
Drug_111001318,0.16324699000982312
Drug_3152,0.16320893266281072
Drug_5983,0.16320893266281072
Drug_23951,0.16269688976461225
Drug_60837,0.16237613745961418
Drug_5978,0.1623384850219424
Drug_44093,0.16228203909530053
Drug_193962,0.162131708350423
Drug_105353980,0.16209416917275446
Drug_119828,0.16157044003164703
Drug_100119828,0.16149589772944095
Drug_6918289,0.16066201185476225
Drug_5284616,0.16049626700071676
Drug_4911,0.160074246406111
Drug_3074,0.1596726460616094
Drug_9400,0.159472600605268
Drug_100005396,0.15925494009488775
Drug_100003962,0.1589115234722793
Drug_100002130,0.1586234772079136
Drug_100000785,0.1585157288932699
Drug_100073658,0.15846190961003315
Drug_100003639,0.15846190961003315
Drug_2451,0.1583364732912194
Drug_100119607,0.15778334835635036
Drug_100003899,0.15776556995090177
Drug_3899,0.157747795551403
Drug_3657,0.15758800600047868
Drug_100003016,0.1575348147293264
Drug_4943,0.1574993738261252
Drug_100004908,0.15723407448784424
Drug_3016,0.15704008897647523
Drug_100644241,0.15689930897739277
Drug_785,0.15668861160633984
Drug_100003657,0.15663602565323337
Drug_3639,0.15663602565323337
Drug_100004943,0.15660098795596164
Drug_644241,0.15642603433295196
Drug_100005735,0.15637362444876624
Drug_100005732,0.15635616229081553
Drug_727,0.15635616229081553
Drug_100003373,0.15635616229081553
Drug_100003380,0.15635616229081553
Drug_100005556,0.15635616229081553
Drug_3373,0.15635616229081553
Drug_2802,0.15635616229081553
Drug_100002802,0.15635616229081553
Drug_3380,0.1563387040324088
Drug_5732,0.1563387040324088
Drug_1548886,0.15628635264139445
Drug_100002345,0.1562514711878421
Drug_100000119,0.15567816692397743
Drug_100003825,0.15516061982649082
Drug_2267,0.15486886774850714
Drug_4507,0.15468067093617466
Drug_100002284,0.15416972399408205
Drug_4473,0.15416972399408205
Drug_4197,0.15403404106867472
Drug_3114,0.15361156701198606
Drug_100003114,0.153561025807661
Drug_2130,0.153561025807661
Drug_53232,0.1529404077896508
Drug_2881,0.15264029579355204
Drug_100004409,0.15259039159919935
Drug_100002881,0.1525737641183669
Drug_109853053,0.1525737641183669
Drug_9853053,0.1525737641183669
Drug_4409,0.15247407528196155
Drug_6167,0.15245747313961813
Drug_100005978,0.15245747313961813
Drug_10607,0.15245747313961813
Drug_13342,0.15245747313961813
Drug_100013342,0.15244087461233022
Drug_148123,0.15244087461233022
Drug_100004666,0.15244087461233022
Drug_100003143,0.15242427969891717
Drug_100002833,0.15240768839819888
Drug_105381226,0.15194459395705404
Drug_100003062,0.15189514355763215
Drug_100060936,0.15176343304945297
Drug_100002118,0.15151709050040613
Drug_969472,0.1514679179266825
Drug_5556,0.1514679179266825
Drug_100000727,0.15145153416054657
Drug_100002631,0.1513533059468439
Drug_5742673,0.1513369469643594
Drug_100002656,0.1513369469643594
Drug_60877,0.15110829196139144
Drug_119182,0.15109198589772882
Drug_5403,0.15107568335285423
Drug_20279,0.15107568335285423
Drug_100060877,0.15105938432562876
Drug_100002022,0.15104308881491404
Drug_35370,0.15104308881491404
Drug_100001546,0.15104308881491404
Drug_100216210,0.15104308881491404
Drug_100003461,0.15104308881491404
Drug_100005403,0.15104308881491404
Drug_60749,0.1510267968195721
Drug_159269,0.1510267968195721
Drug_6252,0.1510105083384656
Drug_5905,0.15091285118713657
Drug_3825,0.14997530348267493
Drug_100003687,0.14994318197839504
Drug_60936,0.14960673504800226
Drug_100002756,0.1493832746521128
Drug_100002610,0.14922406834852958
Drug_100000401,0.14917637260965833
Drug_6234,0.14917637260965833
Drug_100006468,0.14917637260965833
Drug_4054,0.14917637260965833
Drug_100004054,0.14917637260965833
Drug_338,0.1490334681547901
Drug_116132344,0.14830732266860006
Drug_116132283,0.14830732266860006
Drug_116156130,0.14830732266860006
Drug_16157882,0.14830732266860006
Drug_16132344,0.14830732266860006
Drug_100002182,0.1482916154749262
Drug_9871419,0.1482916154749262
Drug_109871419,0.1482916154749262
Drug_2182,0.1482916154749262
Drug_100004235,0.14827591160799036
Drug_11001318,0.14822881995704562
Drug_5530,0.14815040030835394
Drug_100003675,0.14811905567695471
Drug_31703,0.14810338833448836
Drug_100001690,0.14810338833448836
Drug_100003425,0.14765047277383242
Drug_5352062,0.14765047277383242
Drug_47964,0.14729322883591975
Drug_100004197,0.14718484529740913
Drug_5327147,0.14638467677096215
Drug_9552079,0.14536642787731033
Drug_5353853,0.1451253558576133
Drug_100132999,0.14488508208963713
Drug_100003278,0.1445560017875545
Drug_71771,0.14452615950807732
Drug_100005352,0.14452615950807732
Drug_3278,0.14452615950807732
Drug_3675,0.14448141918421764
Drug_100121892,0.14436224696507405
Drug_3052775,0.14400590695405258
Drug_4235,0.14399109762590015
Drug_3676,0.14393189076010002
Drug_100005195,0.14391709665065816
Drug_26757,0.14390230558214318
Drug_4139,0.14390230558214318
Drug_100016230,0.14388751755361762
Drug_100003152,0.14328381429740616
Drug_100002973,0.1430349814398052
Drug_2973,0.14300576379473529
Drug_100030623,0.14294736429956642
Drug_101526,0.14293277187773104
Drug_100004259,0.14293277187773104
Drug_100005430,0.14274334114733947
Drug_4908,0.14272879034803804
Drug_2345,0.14230810380264794
Drug_100002609,0.14184676662083406
Drug_100002156,0.14183239802616016
Drug_51038,0.14180366956798188
Drug_100004451,0.14151702378353073
Drug_100002909,0.14150272191149602
Drug_106435110,0.14150272191149602
Drug_110635,0.1413313246506766
Drug_100110635,0.1413313246506766
Drug_4680,0.1413313246506766
Drug_100004680,0.14131706028605703
Drug_100004139,0.14131706028605703
Drug_100003310,0.14131706028605703
Drug_110634,0.14131706028605703
Drug_100110634,0.14131706028605703
Drug_100005212,0.14131706028605703
Drug_36462,0.14131706028605703
Drug_100003108,0.14130279880050994
Drug_3108,0.14128854019316378
Drug_5780,0.1410323764418063
Drug_123619,0.14094719481721896
Drug_100068740,0.14062161628143546
Drug_100051634,0.14046643592638974
Drug_16230,0.13982119366030088
Drug_100003517,0.13973746839463602
Drug_121892,0.13908507334004697
Drug_2118,0.13852091742325418
Drug_100000085,0.13809738961576618
Drug_10917,0.13809738961576618
Drug_21109,0.13809738961576618
Drug_5362118,0.13801571545729455
Drug_5362129,0.13801571545729455
Drug_5464097,0.13801571545729455
Drug_100003222,0.13801571545729455
Drug_5362123,0.13801571545729455
Drug_5483,0.13801571545729455
Drug_105464096,0.13801571545729455
Drug_100002311,0.13801571545729455
Drug_100107994,0.13801571545729455
Drug_100063001,0.13801571545729455
Drug_5484727,0.13800211248908467
Drug_100055331,0.13800211248908467
Drug_5388961,0.13800211248908467
Drug_5462501,0.13800211248908467
Drug_107994,0.13800211248908467
Drug_100003419,0.13800211248908467
Drug_100005038,0.13800211248908467
Drug_100005525,0.13800211248908467
Drug_100023951,0.13774416461527328
Drug_100002550,0.13773061512042623
Drug_100005372,0.1371908125920295
Drug_445643,0.1371908125920295
Drug_100003676,0.13692249494565353
Drug_100004786,0.1368823377958992
Drug_5212,0.1368689573132212
Drug_100449193,0.1368689573132212
Drug_100148191,0.13666856352506132
Drug_100000338,0.1364953629668798
Drug_100213023,0.13630932956719755
Drug_3121,0.13626953122279836
Drug_100005040,0.1362562702719203
Drug_100003121,0.13604444552217773
Drug_126941,0.13601801372782718
Drug_100004112,0.13599159220223903
Drug_100005546,0.13575425958059462
Drug_100005578,0.13575425958059462
Drug_100003763,0.13538671758985235
Drug_8378,0.13499512469285124
Drug_100004454,0.1349690990277861
Drug_441401,0.13491707779092824
Drug_100000564,0.13491707779092824
Drug_100003929,0.13491707779092824
Drug_2756,0.13478719997249258
Drug_3007855,0.13474828537332817
Drug_100005727,0.13470939323785386
Drug_100071362,0.13456698061645872
Drug_6918172,0.13456698061645872
Drug_3062316,0.13428305680581692
Drug_24826799,0.13428305680581692
Drug_9926791,0.134270179642717
Drug_103081361,0.13425730494910854
Drug_124826799,0.13425730494910854
Drug_74989,0.13424443272428122
Drug_100074989,0.13424443272428122
Drug_54684141,0.13424443272428122
Drug_103062316,0.13424443272428122
Drug_109818231,0.13424443272428122
Drug_154677977,0.13424443272428122
Drug_216239,0.13423156296752498
Drug_11626560,0.13419296849858664
Drug_4212,0.13419296849858664
Drug_111597571,0.13419296849858664
Drug_10113978,0.13418010860701995
Drug_103086685,0.13416725117997827
Drug_6450551,0.13416725117997827
Drug_123631,0.13415439621675318
Drug_5329098,0.13415439621675318
Drug_6456015,0.13415439621675318
Drug_110113978,0.13415439621675318
Drug_100004212,0.13414154371663664
Drug_3081361,0.13414154371663664
Drug_100216239,0.1341286936789207
Drug_5291,0.13401315403084352
Drug_100005291,0.133910619100445
Drug_25102847,0.1338594104506934
Drug_142611257,0.133846614407251
Drug_42611257,0.13383382081000317
Drug_125102847,0.13383382081000317
Drug_68740,0.13373156001091244
Drug_125880656,0.13364220991832138
Drug_3307,0.13327331366021827
Drug_9875401,0.13251650892620226
Drug_9578572,0.13241625054986314
Drug_100004473,0.1315330609031708
Drug_100134018,0.13115112713696636
Drug_100002094,0.13111428348293408
Drug_2094,0.13111428348293408
Drug_100125889,0.13049109350552218
Drug_105361912,0.12992200364797746
Drug_6323490,0.12992200364797746
Drug_116065945,0.129909949277626
Drug_24873435,0.129909949277626
Drug_6321411,0.12983767000317628
Drug_100002675,0.12982563127624042
Drug_54671203,0.12981359478159216
Drug_100123611,0.12974142265699157
Drug_3010818,0.12971738311230807
Drug_5526,0.12971738311230807
Drug_100004192,0.1296933524744584
Drug_105327147,0.12957333271462643
Drug_636380,0.12953737009105867
Drug_216210,0.12952538698559232
Drug_110324367,0.12942960189630737
Drug_100001805,0.12938176245742497
Drug_100000596,0.12936980812290982
Drug_100003877,0.12934590607983862
Drug_60825,0.12934590607983862
Drug_9444,0.12932201286729963
Drug_100002099,0.1292861895950372
Drug_2099,0.1292861895950372
Drug_100002179,0.12927425291425104
Drug_2179,0.12927425291425104
Drug_100003043,0.12926231843743105
Drug_50599,0.12926231843743105
Drug_5238,0.1284794855307628
Drug_100005238,0.1284794855307628
Drug_100083513,0.1281502318610885
Drug_100005311,0.12680396968975305
Drug_5311,0.12680396968975305
Drug_106918638,0.12680396968975305
Drug_6918638,0.12680396968975305
Drug_449193,0.12654039162352038
Drug_100002708,0.1244816352519784
Drug_2708,0.1244816352519784
Drug_13505,0.12433793031828905
Drug_2578,0.12400756649670118
Drug_100002578,0.12400756649670118
Drug_100002351,0.12338468746160143
Drug_100023925,0.123362945666454
Drug_5430,0.12312429065373313
Drug_64142,0.12221082598535857
Drug_3671,0.1221148991203779
Drug_6251,0.12190226652570549
Drug_100000453,0.12188104398626855
Drug_100123619,0.1217856339318303
Drug_100002088,0.12164808282486994
Drug_3699,0.12164808282486994
Drug_100005245,0.12164808282486994
Drug_2088,0.12164808282486994
Drug_4673,0.12164808282486994
Drug_100004673,0.12164808282486994
Drug_5245,0.12164808282486994
Drug_60852,0.12164808282486994
Drug_1990,0.12156359032073737
Drug_100041774,0.12154248553075113
Drug_100051577,0.12150029792730414
Drug_441314,0.12150029792730414
Drug_51634,0.12150029792730414
Drug_111531537,0.1214265400498008
Drug_10324367,0.12027913695681237
Drug_103010818,0.12027913695681237
Drug_222,0.12001109396710834
Drug_100128549,0.11990831834497329
Drug_5463984,0.11989805046362845
Drug_62956,0.11989805046362845
Drug_72022,0.11989805046362845
Drug_100003937,0.11989805046362845
Drug_107807,0.11989805046362845
Drug_3937,0.11989805046362845
Drug_54891,0.11989805046362845
Drug_100443379,0.11989805046362845
Drug_100072022,0.11989805046362845
Drug_100005005,0.11989805046362845
Drug_100005483,0.11989805046362845
Drug_100060184,0.11989805046362845
Drug_100062956,0.11989805046362845
Drug_23926,0.11940725168977086
Drug_110182969,0.1187892961155725
Drug_1727,0.11877921897813482
Drug_247,0.11875906983157362
Drug_4413,0.11875906983157362
Drug_134018,0.11861821698697501
Drug_100667490,0.11861821698697501
Drug_667490,0.11861821698697501
Drug_4764,0.11845765087261025
Drug_100003363,0.11843761066775953
Drug_100148121,0.11842759310786206
Drug_5578,0.11837753071645696
Drug_100005564,0.1181976560285542
Drug_102723601,0.1181976560285542
Drug_100001125,0.1181976560285542
Drug_100001084,0.1181976560285542
Drug_44257,0.1181976560285542
Drug_2723601,0.1181976560285542
Drug_5564,0.1181976560285542
Drug_5546,0.1181976560285542
Drug_564,0.11741462753159355
Drug_100004689,0.11739493865299347
Drug_100003443,0.11739493865299347
Drug_15541,0.11739493865299347
Drug_100005297,0.11739493865299347
Drug_3000226,0.11739493865299347
Drug_100003848,0.11739493865299347
Drug_165579,0.11739493865299347
Drug_100002021,0.11739493865299347
Drug_100000612,0.11738509668965903
Drug_105328940,0.11716899023550235
Drug_100123015,0.11712978361337235
Drug_100003199,0.11711019014003456
Drug_5328940,0.11711019014003456
Drug_100176870,0.1170710228523623
Drug_5329102,0.11705144903145402
Drug_176870,0.11703188175478546
Drug_100123631,0.11702210056951551
Drug_103086686,0.11697321915741461
Drug_25126797,0.11695367802491255
Drug_23985,0.11690485374586734
Drug_10184653,0.11687557874075569
Drug_100003385,0.11678784163101619
Drug_3385,0.11678784163101619
Drug_144462760,0.11676836238130707
Drug_110163178,0.11675862519298308
Drug_100060852,0.1164382065126198
Drug_10182969,0.11580261626947755
Drug_100000247,0.11579303947355715
Drug_4735,0.11576431858737106
Drug_100001727,0.11576431858737106
Drug_936,0.11574517924396568
Drug_2536,0.11571648209208703
Drug_100005526,0.11567824135114452
Drug_106433119,0.1156400258766314
Drug_100003446,0.1139182681079044
Drug_5486971,0.1139182681079044
Drug_3446,0.1139182681079044
Drug_5362065,0.11339240632606519
Drug_4192,0.11332816133664533
Drug_23925,0.1084309946034425
Drug_2733,0.10730912272488144
Drug_100002733,0.10730912272488144
Drug_100315411,0.10705477737703593
Drug_100024748,0.10704659276102851
Drug_64730,0.10704659276102851
Drug_100001990,0.10703840939639578
Drug_100023926,0.10536303960525646
Drug_100002232,0.10503896724037907
Drug_92721,0.10503896724037907
Drug_100005530,0.10502320981955093
Drug_100004735,0.10500745712571269
Drug_6322,0.10500745712571269
Drug_100000774,0.10499958255075013
Drug_774,0.10498383694340954
Drug_100000232,0.1049759659105003
Drug_107706,0.10495235989163129
Drug_977,0.1049209017095731
Drug_5790,0.10476389325209524
Drug_100104758,0.1047560551634186
Drug_121749,0.1047560551634186
Drug_100121749,0.1047560551634186
Drug_6006,0.1047560551634186
Drug_5582,0.1047560551634186
Drug_104758,0.1047560551634186
Drug_100005582,0.10474821824749406
Drug_100060843,0.10474821824749406
Drug_100003405,0.10472471453360158
Drug_6037,0.10472471453360158
Drug_149436,0.10472471453360158
Drug_4993,0.10471688230605439
Drug_100000143,0.10470905124994413
Drug_100004993,0.10469339265098347
Drug_100000146,0.10465426663534293
Drug_100093860,0.10382392357365068
Drug_117754772,0.10363181358258108
Drug_11707110,0.10358581292551995
Drug_100208908,0.10357815011941508
Drug_208908,0.10354751022883102
Drug_44462760,0.10330304215097041
Drug_100004547,0.1006157971625649
Drug_445226,0.0956269248268169
Drug_444412,0.09370696247585684
Drug_387447,0.09304069594752164
Drug_111707110,0.09284943191739078
Drug_65981,0.09045606520539137
Drug_937,0.0045792787635947334
Drug_100000937,0.0045792787635947334
Drug_5310993,0.0045792787635947334
Drug_105310993,0.004070470012084207
Drug_100061799,0.004070470012084207
Drug_105251896,0.004006868918145392
Drug_10096344,0.004006868918145392
Drug_4740,0.004006868918145392
Drug_4369359,0.004006868918145392
Drug_111235728,0.004006868918145392
Drug_42890,0.004006868918145392
Drug_110096344,0.004006868918145392
Drug_104369359,0.004006868918145392
Drug_11243969,0.004006868918145392
Drug_6918537,0.004006868918145392
Drug_100003685,0.004006868918145392
Drug_100004740,0.004006868918145392
Drug_100039042,0.003663423010875787
Drug_3019,0.003663423010875787
Drug_100003019,0.003663423010875787
Drug_100002153,0.0035060103033772183
Drug_100002519,0.0035060103033772183
Drug_100005717,0.0034344590726960505
Drug_2153,0.003116453603001972
Drug_2519,0.003116453603001972
Drug_39042,0.0030528525090631553
Drug_5281040,0.0029438220623109004
Drug_5311297,0.0029438220623109004
Drug_4887,0.0029438220623109004
Drug_5717,0.0025758443045220377
Drug_100004248,0.0025758443045220377
Drug_3414,0.0023850410227055905
Drug_100005029,0.0022896393817973667
Drug_1972,0.0022896393817973667
Drug_34359,0.0022896393817973667
Drug_100002563,0.0022896393817973667
Drug_100002658,0.0022896393817973667
Drug_100001972,0.0022896393817973667
Drug_5479529,0.0022896393817973667
Drug_2333,0.0018733413123796637
Drug_100107969,0.0018317115054378936
Drug_107969,0.0018317115054378936
Drug_125880664,0.0018317115054378936
Drug_100003417,0.001788780767029193
Drug_100003414,0.001788780767029193
Drug_73491,0.001788780767029193
Drug_767,0.001788780767029193
Drug_3830,0.0017172295363480253
Drug_100004775,0.0017172295363480253
Drug_100003830,0.0017172295363480253
Drug_4775,0.0017172295363480253
Drug_100000244,0.0017172295363480253
Drug_100004030,0.0017172295363480253
Drug_100000581,0.0017172295363480253
Drug_4030,0.0017172295363480253
Drug_948,0.0017172295363480253
Drug_100000311,0.0017172295363480253
Drug_116126651,0.0017172295363480253
Drug_24821094,0.0017172295363480253
Drug_100002266,0.0017172295363480253
Drug_5493444,0.0017172295363480253
Drug_65016,0.0017172295363480253
Drug_4659569,0.0017172295363480253
Drug_104659569,0.0017172295363480253
Drug_60772,0.0017172295363480253
Drug_100005647,0.0017172295363480253
Drug_700,0.0017172295363480253
Drug_100000700,0.0017172295363480253
Drug_3366,0.0017172295363480253
Drug_100003366,0.0017172295363480253
Drug_100000948,0.0017172295363480253
Drug_244,0.0017172295363480253
Drug_12035,0.0017172295363480253
Drug_100023982,0.0017172295363480253
Drug_23982,0.0017172295363480253
Drug_156418,0.0017172295363480253
Drug_100156418,0.0017172295363480253
Drug_104659568,0.0017172295363480253
Drug_5281081,0.0017172295363480253
Drug_2266,0.0017172295363480253
Drug_1051,0.0015264262545315777
Drug_100000750,0.0015264262545315777
Drug_27885548,0.0013083653610270667
Drug_100009354,0.0013083653610270667
Drug_5961,0.0012879221522610188
Drug_100216209,0.0012879221522610188
Drug_6058,0.0012879221522610188
Drug_100002177,0.0012879221522610188
Drug_100006058,0.0012879221522610188
Drug_4510,0.0012879221522610188
Drug_100000946,0.0012879221522610188
Drug_3034010,0.0012879221522610188
Drug_100003009,0.0012879221522610188
Drug_100028486,0.0012879221522610188
Drug_100000767,0.0011925205113527953
Drug_100002548,0.0011448196908986834
Drug_2548,0.0011448196908986834
Drug_1548943,0.0011448196908986834
Drug_100134780,0.0011448196908986834
Drug_100005426,0.0011448196908986834
Drug_100216326,0.0011448196908986834
Drug_311,0.001030337721808815
Drug_750,0.0010176175030210519
Drug_946,0.0008586147681740126
Drug_100000738,0.0008586147681740126
Drug_100004599,0.0008586147681740126
Drug_100004510,0.0008586147681740126
Drug_150311,0.0005724098454493417
Drug_10077129,0.0005724098454493417
Drug_110028615,0.0005724098454493417
Drug_100163296,0.0005724098454493417
Drug_598,0.0005724098454493417
Drug_100150311,0.0005724098454493417
Drug_163296,0.0005724098454493417
Drug_441300,0.0005724098454493417
Drug_100001971,0.0005724098454493417
Drug_3117,0.0005724098454493417
Drug_100003117,0.0005724098454493417
Drug_679,0.0005724098454493417
Drug_271,0.0005724098454493417
Drug_100000271,0.0005724098454493417
