node,pagerank
Drug_100003386,0.0006012679328591236
Drug_116065945,0.0006009629978372087
Drug_100003417,0.0006001345598680849
Drug_100005039,0.0006001116680375854
Drug_6918289,0.000599823891170269
Drug_65999,0.0005995613381360129
Drug_109846180,0.0005989248643480001
Drug_107994,0.000598532802443535
Drug_100002676,0.0005980015606055327
Drug_110324367,0.0005979174539659114
Drug_9875401,0.0005974530294673251
Drug_100005038,0.0005972425562323411
Drug_100060843,0.0005971514821900338
Drug_104369359,0.0005967905004868758
Drug_100006726,0.0005967528829928946
Drug_100003623,0.0005964403325479788
Drug_100005372,0.0005961684950311195
Drug_73491,0.0005955855583403237
Drug_25181561,0.0005955525513695772
Drug_100005245,0.0005955517263326947
Drug_441401,0.0005952905989692497
Drug_100002551,0.0005949611637194592
Drug_5362440,0.0005945017368868329
Drug_5479529,0.0005944794486009594
Drug_5479530,0.0005940767854506736
Drug_5484727,0.0005939290150248309
Drug_1548943,0.0005934789584222728
Drug_91429,0.0005925482651568051
Drug_5736,0.0005916347635843382
Drug_4369359,0.0005914857415569356
Drug_100005005,0.0005914742467322473
Drug_100128549,0.0005913203939651637
Drug_100004735,0.0005911992555492228
Drug_100003419,0.0005910488210340017
Drug_5411,0.0005907998223019643
Drug_5462501,0.0005906191848997778
Drug_4927,0.0005904312929353444
Drug_446156,0.0005899071484256002
Drug_100000861,0.000589553874636128
Drug_165579,0.0005891901520115873
Drug_100003696,0.0005888124496179467
Drug_100003414,0.0005887184632109289
Drug_100005297,0.0005884178669356203
Drug_100003241,0.0005884108507449067
Drug_105251896,0.0005880521705180642
Drug_4197,0.00058798247128982
Drug_1993,0.0005878837573785955
Drug_100005525,0.0005875240201419897
Drug_4848,0.000587204942038272
Drug_100003918,0.00058640034605312
Drug_100010660,0.0005860202811616968
Drug_100003672,0.000585937386051169
Drug_1972,0.0005859139653567262
Drug_100002021,0.0005858635267203312
Drug_3699,0.0005854219117152275
Drug_100004030,0.0005851706476206526
Drug_100055331,0.0005848281789132856
Drug_72022,0.0005847282765115829
Drug_100000581,0.0005845876965553635
Drug_119,0.0005845738335377149
Drug_100003830,0.0005845456139429177
Drug_100216326,0.0005842293049803532
Drug_60772,0.0005842018526765997
Drug_100002548,0.0005841175409928326
Drug_60699,0.0005839683795910789
Drug_3937,0.0005839622668399766
Drug_2712,0.0005838122609710081
Drug_4893,0.0005837097454210441
Drug_107807,0.0005836219879642563
Drug_5388961,0.0005831919515435083
Drug_5742673,0.0005825457492391586
Drug_5212,0.0005824615390790431
Drug_156418,0.0005820780656904472
Drug_62956,0.0005816198825403715
Drug_5419,0.0005815476433066596
Drug_3074,0.0005813827893800281
Drug_100005483,0.0005807492568360848
Drug_100001972,0.0005805935556799864
Drug_104659569,0.0005805211760772952
Drug_5978,0.0005801158448904237
Drug_4004,0.0005800162894924332
Drug_100004917,0.0005797195342381131
Drug_100003937,0.0005794503571444624
Drug_2094,0.0005789947693118702
Drug_3406,0.0005785874886055936
Drug_15541,0.0005783522231563789
Drug_100156418,0.0005779889165664637
Drug_60852,0.0005774634875551067
Drug_100004689,0.000577065035549364
Drug_244,0.0005770116955186172
Drug_948,0.0005757607476895232
Drug_6322,0.0005751177405229976
Drug_100003366,0.0005749341792813956
Drug_100000700,0.0005741591982369754
Drug_6918537,0.0005739541266554803
Drug_100072022,0.0005737520995824342
Drug_6726,0.0005732838381100765
Drug_100060184,0.0005730932448595764
Drug_3032,0.0005730764101201603
Drug_2536,0.0005730371992531806
Drug_12035,0.0005727424834177817
Drug_100005726,0.0005726699008002217
Drug_4913,0.0005726555795726864
Drug_100004913,0.000572599665262794
Drug_446541,0.0005720823798627002
Drug_100004264,0.0005720823798627002
Drug_312,0.0005720823798627002
Drug_100004272,0.0005720823798627002
Drug_100004497,0.0005720823798627002
Drug_100004739,0.0005720823798627002
Drug_24776445,0.0005720823798627002
Drug_6918670,0.0005720823798627002
Drug_23994,0.0005720823798627002
Drug_100023994,0.0005720823798627002
Drug_100023993,0.0005720823798627002
Drug_23993,0.0005720823798627002
Drug_24450,0.0005720823798627002
Drug_100024450,0.0005720823798627002
Drug_753,0.0005720823798627002
Drug_100000753,0.0005720823798627002
Drug_100005300,0.0005720823798627002
Drug_100003182,0.0005720823798627002
Drug_100057469,0.0005720823798627002
Drug_100003598,0.0005720823798627002
Drug_100003637,0.0005720823798627002
Drug_439693,0.0005720823798627002
Drug_100004932,0.0005720823798627002
Drug_3598,0.0005720823798627002
Drug_923,0.0005720823798627002
Drug_100000923,0.0005720823798627002
Drug_888,0.0005720823798627002
Drug_100000888,0.0005720823798627002
Drug_3637,0.0005720823798627002
Drug_100000312,0.0005720823798627002
Drug_4497,0.0005720823798627002
Drug_4932,0.0005720823798627002
Drug_100115355,0.0005720823798627002
Drug_115355,0.0005720823798627002
Drug_100003520,0.0005720823798627002
Drug_57469,0.0005720823798627002
Drug_100000598,0.0005720823798627002
Drug_3520,0.0005720823798627002
Drug_598,0.0005720823798627002
Drug_2719,0.0005720823798627002
Drug_106918670,0.0005720823798627002
Drug_446596,0.0005720823798627002
Drug_100002719,0.0005720823798627002
Drug_3117,0.0005720823798627002
Drug_100003117,0.0005720823798627002
Drug_124776445,0.0005720823798627002
Drug_60961,0.0005720823798627002
Drug_100000191,0.0005720823798627002
Drug_16078,0.0005720823798627002
Drug_100002978,0.0005720823798627002
Drug_2161,0.0005720823798627002
Drug_100002161,0.0005720823798627002
Drug_6503,0.0005720823798627002
Drug_100006503,0.0005720823798627002
Drug_6049,0.0005720823798627002
Drug_100006049,0.0005720823798627002
Drug_60946,0.0005720823798627002
Drug_100005486,0.0005720823798627002
Drug_60855,0.0005720823798627002
Drug_100005721,0.0005720823798627002
Drug_100001130,0.0005720823798627002
Drug_1130,0.0005720823798627002
Drug_16124,0.0005720823798627002
Drug_10077129,0.0005720823798627002
Drug_163296,0.0005720823798627002
Drug_100163296,0.0005720823798627002
Drug_150311,0.0005720823798627002
Drug_100150311,0.0005720823798627002
Drug_110028615,0.0005720823798627002
Drug_100016124,0.0005720823798627002
Drug_100001971,0.0005720823798627002
Drug_441300,0.0005720823798627002
Drug_100000679,0.0005720823798626999
Drug_271,0.0005720823798626999
Drug_100000271,0.0005720823798626999
Drug_679,0.0005720823798626999
Drug_104659568,0.0005720790317701095
Drug_100003443,0.0005719262897201052
Drug_4170,0.0005718705297123309
Drug_700,0.0005716137058422877
Drug_116126651,0.0005715081655122537
Drug_110096344,0.0005711322839224518
Drug_4775,0.0005707879850436156
Drug_100062956,0.0005707115602361874
Drug_5463984,0.0005704067187400446
Drug_5282451,0.0005701714239925828
Drug_4659569,0.000570045713295002
Drug_5994,0.0005699513553449547
Drug_4046,0.0005697954327503037
Drug_6058,0.0005694131926195401
Drug_10096344,0.0005688689974800736
Drug_100004583,0.0005686137740267664
Drug_65856,0.000568212982966155
Drug_439260,0.000568152469727617
Drug_100449193,0.0005678969823661068
Drug_100005411,0.0005673845677287694
Drug_27885548,0.000567183352965032
Drug_100002658,0.0005671667507546615
Drug_100060795,0.0005670711333572301
Drug_3148,0.0005670193146714538
Drug_4030,0.0005670119741623886
Drug_100002656,0.0005669778220512716
Drug_100006058,0.0005668325206758414
Drug_3830,0.0005668218900317275
Drug_100000948,0.0005667958676820151
Drug_3404,0.0005664353318584727
Drug_100005426,0.0005661843683575326
Drug_100004775,0.0005661740304325406
Drug_100134780,0.0005658334662502145
Drug_5281081,0.000565683598308394
Drug_154256,0.0005650273233885489
Drug_100005647,0.0005650229007817961
Drug_100003657,0.0005649755046239357
Drug_5591,0.0005647563451667389
Drug_24821094,0.0005646387321555058
Drug_23982,0.0005646210272931424
Drug_3639,0.0005641893188380988
Drug_3366,0.0005641705867110097
Drug_3001028,0.0005637578779535994
Drug_100023982,0.0005636415099007473
Drug_4044,0.000563355094147217
Drug_100004865,0.0005631148472403996
Drug_107969,0.0005628422652663268
Drug_100121892,0.0005627767480320674
Drug_100002801,0.0005620654433327406
Drug_644241,0.0005616702272813122
Drug_40692,0.0005612284945901414
Drug_3000226,0.0005611442703576711
Drug_100001993,0.0005608045754181101
Drug_54891,0.0005598121485037567
Drug_10607,0.0005581429860928008
Drug_44257,0.0005580750590007326
Drug_2723601,0.0005579568921886397
Drug_2818,0.00055794292945013
Drug_100002725,0.0005577842002699526
Drug_105001396,0.0005575407888735367
Drug_102723601,0.0005568746514866717
Drug_2801,0.0005568222355314678
Drug_23926,0.0005568082246743162
Drug_100002094,0.0005566997807585518
Drug_100003100,0.0005555917121158518
Drug_100003108,0.0005548265369853317
Drug_9681,0.0005544840151657156
Drug_5546,0.000554316481806418
Drug_100000119,0.0005542107454828617
Drug_100000244,0.0005539876439590384
Drug_100004943,0.0005537273827278372
Drug_100002215,0.0005532150677650831
Drug_100003202,0.0005531685706216984
Drug_100004004,0.000552595589505752
Drug_3825,0.0005522285074018553
Drug_124087,0.0005509418949530095
Drug_3478,0.0005508024184278416
Drug_60934,0.0005507645928450387
Drug_100107969,0.0005507581737150002
Drug_100003042,0.0005507042288792172
Drug_100001125,0.0005501490171568325
Drug_5359,0.0005500397961865016
Drug_100004679,0.0005499911253686727
Drug_100004746,0.0005498918058534547
Drug_2351,0.0005495878561349564
Drug_13109,0.0005492391249914688
Drug_30323,0.0005490690687337917
Drug_100002519,0.0005490383482104931
Drug_100000774,0.0005486011393892134
Drug_60198,0.0005473922630836168
Drug_5280723,0.0005471214410264193
Drug_11243969,0.0005468589275269759
Drug_3826,0.000546839124143222
Drug_2141,0.000546680138779884
Drug_100002153,0.0005463228626153826
Drug_25151504,0.0005460422032828637
Drug_100036339,0.0005457823034087179
Drug_2551,0.0005452368515276996
Drug_60822,0.0005450574698232168
Drug_9853053,0.0005435104097514811
Drug_100216210,0.0005428875467945997
Drug_109853053,0.0005424919526106917
Drug_6167,0.0005422212413572502
Drug_2764,0.0005416850336875308
Drug_154677977,0.0005413519650953307
Drug_1615,0.0005400623259874063
Drug_111235728,0.0005395162907547445
Drug_100003403,0.0005394010350533528
Drug_100125889,0.0005392950301199871
Drug_3055,0.0005391607861925172
Drug_2548,0.0005386506401729955
Drug_100060852,0.000538556799622017
Drug_100000699,0.0005381452932688671
Drug_2187,0.0005380246813885193
Drug_100005359,0.0005379861163944314
Drug_100002662,0.0005378403097832969
Drug_100030623,0.0005376911369330901
Drug_4585,0.0005372929444737269
Drug_100005978,0.0005367907426064879
Drug_100037392,0.0005367804251107437
Drug_100148191,0.0005366677126345729
Drug_100041684,0.0005364634866435706
Drug_154100,0.0005358025521468466
Drug_37392,0.0005353488033663587
Drug_100004811,0.0005346191034874113
Drug_100055480,0.0005344629790197856
Drug_100005195,0.000534122146546348
Drug_100002881,0.0005334573464473183
Drug_60464,0.0005331690788437003
Drug_100002958,0.0005329843696400288
Drug_100060726,0.0005329404710948466
Drug_5564,0.0005326766009210615
Drug_2955,0.0005325151380085289
Drug_100005029,0.0005322581789211675
Drug_100005035,0.0005322131720559355
Drug_100074989,0.0005321108335854146
Drug_13342,0.0005317099890158845
Drug_63009,0.0005312325232612936
Drug_60648,0.0005311760569272734
Drug_54684141,0.0005310832059282639
Drug_100003559,0.0005303097454279899
Drug_100003032,0.0005301637713275102
Drug_100216416,0.0005298412433727215
Drug_444,0.0005297001821641668
Drug_5717,0.0005292802837141518
Drug_100443379,0.0005291310016004318
Drug_5482,0.0005285536178188199
Drug_100002610,0.0005277552304233605
Drug_74989,0.0005268679929774352
Drug_767,0.0005267291422200728
Drug_100000450,0.0005259077524352023
Drug_100005564,0.0005255169006811288
Drug_6468,0.0005252128639817765
Drug_100667490,0.0005251908932822706
Drug_100208902,0.0005251475385971951
Drug_4168,0.0005247649872212097
Drug_5983,0.0005244258903455167
Drug_3108,0.0005242589649334457
Drug_100060198,0.0005234000747480589
Drug_6234,0.0005230047033543475
Drug_4139,0.0005228235618885802
Drug_100001084,0.0005226094267953572
Drug_2583,0.0005226051624856262
Drug_100003793,0.0005224598062166354
Drug_134018,0.0005224368765944712
Drug_3784,0.0005222000197536359
Drug_100002583,0.0005218448737359449
Drug_146570,0.0005213104425446425
Drug_4158,0.0005207428082654446
Drug_667490,0.0005198223495628543
Drug_100002351,0.0005197995090045343
Drug_47964,0.000519735263233961
Drug_1548886,0.0005195950906975907
Drug_100003878,0.0005193665400917515
Drug_4054,0.0005193380761398787
Drug_176870,0.0005190770100148534
Drug_100004054,0.0005186078598869032
Drug_5280793,0.0005183596251140851
Drug_77993,0.0005182829843599843
Drug_100002794,0.0005181927663522749
Drug_60853,0.0005172717114453392
Drug_100005396,0.000515571899814138
Drug_100003899,0.0005147250165313642
Drug_100002474,0.0005136030983814915
Drug_106433091,0.0005135603914327886
Drug_100004248,0.0005124263135195175
Drug_41684,0.0005102801038639808
Drug_100003405,0.00050986347943686
Drug_100065999,0.0005083942938453078
Drug_100004893,0.0005078163458920806
Drug_100124087,0.0005077705937878611
Drug_3902,0.0005076888199864497
Drug_3052762,0.0005075785516360406
Drug_3878,0.0005071975498622031
Drug_100122197,0.0005067812993801242
Drug_100002914,0.0005062655052409362
Drug_156391,0.0005061423298493938
Drug_100002803,0.0005058989350917743
Drug_100003425,0.0005057531700986752
Drug_100000401,0.0005056315112405436
Drug_100004920,0.0005055592117733352
Drug_174174,0.000504965822753233
Drug_100129806,0.0005045212674051475
Drug_100009354,0.0005041837030733677
Drug_100004771,0.0005037012205999573
Drug_24066,0.0005036544623939186
Drug_64730,0.0005035995096248265
Drug_100004547,0.0005035804728226057
Drug_100000951,0.0005034159220168586
Drug_100213023,0.000503414135223699
Drug_449193,0.0005028142690376003
Drug_100006468,0.0005017399193688742
Drug_100003961,0.0005013014242892151
Drug_4746,0.0005012173139433401
Drug_100039042,0.0005008610230905845
Drug_100003148,0.0005005593811786215
Drug_100005076,0.000499703204522647
Drug_100003661,0.000499589185415104
Drug_5329102,0.000499402508348635
Drug_60752,0.0004991106171019797
Drug_100004236,0.0004987766470300473
Drug_103052762,0.0004986604181527
Drug_5909,0.0004982828880820724
Drug_100071329,0.0004976983648552932
Drug_60726,0.0004974497822711502
Drug_149096,0.0004952223262893335
Drug_5486971,0.0004936151902438595
Drug_3019,0.0004933368605918293
Drug_100005593,0.000493196802276592
Drug_5352062,0.0004926839847216446
Drug_125880656,0.0004920688866071626
Drug_100003009,0.0004904468814255496
Drug_100004911,0.0004901778820378016
Drug_26757,0.0004895324153928715
Drug_5355,0.0004883656907752994
Drug_6037,0.00048792981712687746
Drug_100024748,0.00048744341325090523
Drug_111020241,0.0004863550609718523
Drug_100065856,0.0004859026794732654
Drug_100005210,0.0004858190159961599
Drug_100013342,0.00048581896635461726
Drug_3899,0.0004852462396159619
Drug_100004139,0.00048518341154412314
Drug_11020241,0.0004846505883122473
Drug_149436,0.00048411403123198673
Drug_100004259,0.0004839958664668425
Drug_4601,0.0004827944943858025
Drug_100003019,0.00048275002322121065
Drug_101526,0.0004822750529632014
Drug_5757,0.0004821591364161014
Drug_100002141,0.0004817824180324336
Drug_124950485,0.00048128092595804836
Drug_100216209,0.00047897241124201053
Drug_5870,0.00047878058042054544
Drug_100002177,0.00047763563058273416
Drug_100003310,0.00047739126483717506
Drug_3446,0.00047675718729747166
Drug_1206,0.0004760178564739505
Drug_6321411,0.00047570712646799343
Drug_774,0.0004756774249490229
Drug_100000187,0.0004756302598327183
Drug_4032,0.0004750651758839526
Drug_3042,0.0004747219518082635
Drug_100123631,0.0004746872338403531
Drug_100003446,0.00047423602700640954
Drug_5530,0.00047412534042650875
Drug_6917778,0.00047376223852239766
Drug_121892,0.0004736819137355885
Drug_10660,0.00047339105452344043
Drug_36462,0.00047338526858015334
Drug_100005408,0.00047287577200826687
Drug_5593,0.0004710076565206518
Drug_100123611,0.0004695017028389189
Drug_100005466,0.0004694468376019109
Drug_71771,0.000469253675583932
Drug_148123,0.0004691528299873779
Drug_3002977,0.0004689091310288255
Drug_100004666,0.0004685778235359102
Drug_100003750,0.0004685300699667252
Drug_1983,0.0004683656803655278
Drug_4993,0.00046773497672269895
Drug_11450633,0.00046738596534328216
Drug_100077998,0.00046690303757217124
Drug_100003342,0.0004653117516583813
Drug_10324367,0.000465101298070913
Drug_71301,0.0004649683131644234
Drug_5291,0.00046435357925900006
Drug_3278,0.00046412166840196817
Drug_103010818,0.0004636771670868874
Drug_2130,0.00046341601349165974
Drug_656926,0.00046252889064622607
Drug_100005352,0.00046251825446988416
Drug_100003406,0.00046210221201494037
Drug_124812758,0.0004617435039296164
Drug_24812758,0.00046157379302009085
Drug_92253,0.0004615533820518348
Drug_100005452,0.00046144221201534794
Drug_100002973,0.00046135288003710975
Drug_2662,0.0004610063642640687
Drug_2344,0.0004601349739193877
Drug_2747,0.0004591671216600387
Drug_109887712,0.0004583501734382947
Drug_9887712,0.00045817269377514775
Drug_4911,0.00045794637577670693
Drug_2519,0.0004570742219021026
Drug_2153,0.0004567296023519987
Drug_100004036,0.0004532350704214202
Drug_4058,0.00045322555603225553
Drug_3559,0.0004531897911156489
Drug_100004114,0.0004520074679253784
Drug_100170361,0.000451224396354167
Drug_106918638,0.0004510621446811478
Drug_5311,0.00045043807392158494
Drug_5070,0.000448735105218731
Drug_16132344,0.00044834303364789515
Drug_100005257,0.00044809036227169685
Drug_100004058,0.00044622175687021647
Drug_16157882,0.00044613917154090986
Drug_3059,0.00044567502528453844
Drug_100060834,0.00044536653120752024
Drug_191,0.0004449052730426424
Drug_116156130,0.00044489942961709397
Drug_383413,0.0004448925701430105
Drug_100005311,0.0004446266639300412
Drug_6918638,0.000442516215853657
Drug_100023951,0.0004424722342455268
Drug_100002675,0.000442432785132289
Drug_100005526,0.0004417381999132432
Drug_100000738,0.00044165107269172367
Drug_100016230,0.0004415763512757193
Drug_5780,0.0004410097007572463
Drug_100000232,0.0004408829952834133
Drug_100001065,0.0004408784627479605
Drug_100003143,0.0004407688495281228
Drug_116132344,0.0004395464236673976
Drug_5280363,0.00043928186450718873
Drug_100004691,0.0004391707793792984
Drug_100003114,0.0004375723944660008
Drug_100003478,0.00043740682455749
Drug_4236,0.0004363930788361056
Drug_187,0.0004356100735788816
Drug_100003008,0.00043530728140977017
Drug_5039,0.00043515445381415703
Drug_100004510,0.00043435655718834353
Drug_116132283,0.0004342825390562336
Drug_100003825,0.00043420668173687596
Drug_100005584,0.0004337590362771042
Drug_446157,0.00043298756604966083
Drug_3463,0.0004325155911047131
Drug_23668479,0.00043225987240484275
Drug_100071616,0.00043170773402011935
Drug_3121,0.00043117196098122184
Drug_100003848,0.0004310072942684619
Drug_100004044,0.00043070913361024585
Drug_55480,0.0004297429344678272
Drug_100003902,0.0004288377544144552
Drug_4771,0.0004282979650781734
Drug_3767,0.0004280866941918242
Drug_100023925,0.000427528346959586
Drug_100003121,0.00042745180554277866
Drug_100002713,0.00042617131591729735
Drug_100004993,0.0004258880374958865
Drug_100004599,0.00042560557223082654
Drug_100003784,0.0004243934971083368
Drug_5905,0.0004241021392027847
Drug_100004499,0.00042395398133849216
Drug_946,0.0004234850231283144
Drug_100005595,0.0004219977954041346
Drug_3957,0.0004196915495326954
Drug_4594,0.00041931625992603944
Drug_941651,0.0004191946713815838
Drug_100005718,0.0004189170434961278
Drug_60834,0.0004186802263457628
Drug_100028486,0.0004164405006234845
Drug_111163584,0.0004158683487872997
Drug_9966051,0.00041484621409707293
Drug_105381226,0.0004135860656513207
Drug_100004451,0.00041208745030912235
Drug_100000143,0.0004115997314052095
Drug_100003826,0.0004113267905737428
Drug_100004211,0.0004111286988352853
Drug_3103,0.00041090053443189095
Drug_100148211,0.00041088076673670394
Drug_446155,0.00041029614979616147
Drug_100003675,0.0004089548265540293
Drug_100001805,0.000408650175498239
Drug_6918365,0.0004080478098705026
Drug_942,0.0004072390703766934
Drug_4178,0.00040457734262749206
Drug_100005403,0.00040406966553789146
Drug_100077992,0.00040241125301227116
Drug_37464,0.0004019783653227936
Drug_4095,0.0004018464319252554
Drug_100077993,0.00039982637494169254
Drug_100016362,0.00039941938732852085
Drug_100003385,0.00039884965413257336
Drug_3488,0.00039829106297523055
Drug_39186,0.00039809564251447186
Drug_100073658,0.00039655389880524866
Drug_2284,0.00039603950422016307
Drug_1548954,0.0003960032608260793
Drug_100151165,0.000395669859806149
Drug_100002833,0.0003947293824575254
Drug_3385,0.0003938057965084277
Drug_89594,0.000392285434682975
Drug_100002733,0.00039204985392180956
Drug_2803,0.00039185853899437195
Drug_208902,0.0003916004805666561
Drug_100002099,0.00039079347768844453
Drug_100003463,0.00039079254004688215
Drug_2733,0.00039034169080106186
Drug_100004409,0.0003893965237673473
Drug_2182,0.0003887554012495935
Drug_109966051,0.0003883739787350478
Drug_9871419,0.00038830721296756444
Drug_100003152,0.0003880914008084202
Drug_100002182,0.000387644434882735
Drug_100003075,0.00038727129454818956
Drug_116132265,0.0003872019252033281
Drug_100003706,0.00038715107934934585
Drug_222,0.0003870306480581522
Drug_100071301,0.00038688356688616147
Drug_109871419,0.00038677553411339447
Drug_2099,0.000386539012985246
Drug_5284616,0.00038614287735369297
Drug_100004485,0.0003860365897606238
Drug_100152945,0.00038588061200339025
Drug_100004440,0.0003848984130088278
Drug_100093860,0.0003847882371992434
Drug_170361,0.00038369466171167695
Drug_5210,0.0003836395312745971
Drug_100003510,0.0003826617960074113
Drug_100005453,0.00038222253427915964
Drug_100000612,0.00038219201377796374
Drug_103086686,0.0003819877259752031
Drug_750,0.00038129654918344995
Drug_77998,0.00038124365459423046
Drug_54671203,0.00038083296995595193
Drug_100004046,0.00037930513224917887
Drug_100005672,0.00037929316739031434
Drug_4473,0.0003790398191660709
Drug_100004032,0.0003787050374004677
Drug_896,0.00037851627611936865
Drug_105327147,0.0003784635795074805
Drug_100003962,0.0003778534523767931
Drug_105361912,0.00037701334666835997
Drug_9838021,0.00037535437666543154
Drug_2162,0.0003740786040781339
Drug_100000698,0.00037337777504201867
Drug_39042,0.0003718360024829012
Drug_6323490,0.0003694416268139773
Drug_100082148,0.0003688518057627429
Drug_100005523,0.0003687775954105411
Drug_100004819,0.00036846283714395557
Drug_100083513,0.000366583487518753
Drug_116129617,0.00036641350623613223
Drug_25126797,0.00036621378015985176
Drug_3306,0.00036528870534162437
Drug_16362,0.0003647201690574254
Drug_82148,0.00036349570190363767
Drug_2442,0.00036238773269473836
Drug_16230,0.00036232170742761646
Drug_100004095,0.0003622901997625134
Drug_100064929,0.0003618930529674815
Drug_100002442,0.0003617665720084363
Drug_100000214,0.0003611909350500009
Drug_100003883,0.00036023974253642345
Drug_100000160,0.0003587593071132431
Drug_64929,0.00035790158246748634
Drug_100002267,0.00035654269827224054
Drug_3355,0.00035642900144840814
Drug_100002162,0.0003562900792004651
Drug_100005090,0.00035509739086117813
Drug_100005291,0.00035490044526968083
Drug_1051,0.00035305130486516496
Drug_100023926,0.0003526942599090322
Drug_100000596,0.00035231734922821795
Drug_311,0.00035160904681456114
Drug_4192,0.0003510397747784374
Drug_3947,0.0003500833199007044
Drug_100003767,0.00034950490951801954
Drug_100000942,0.00034948682822382056
Drug_100000767,0.0003491260592983228
Drug_100005591,0.0003474535565238529
Drug_16133802,0.0003464235406561697
Drug_221493,0.0003459569524511103
Drug_4417,0.00034510343615160087
Drug_100014917,0.00034433853314722756
Drug_100004192,0.00034428097290034414
Drug_100005070,0.0003432185388851562
Drug_100004158,0.0003426554727965968
Drug_1990,0.00034153354569842046
Drug_31703,0.000341211013591125
Drug_4747,0.00034069636901422795
Drug_100005040,0.00034009605218665465
Drug_5327147,0.0003394159546218856
Drug_107706,0.0003384159752944009
Drug_100001690,0.0003377869598191498
Drug_100004601,0.0003376922115474574
Drug_5526,0.00033760686084819596
Drug_100002826,0.0003373190476601489
Drug_338,0.00033718807287449126
Drug_100002756,0.0003371267391142777
Drug_100000896,0.00033688927190137917
Drug_9578572,0.0003366517480262063
Drug_2973,0.0003366221670801406
Drug_2391,0.00033526954597806107
Drug_100005430,0.00033521639920198467
Drug_9417,0.0003347664954991566
Drug_123619,0.00033455137901208375
Drug_53232,0.0003340379005405768
Drug_44093,0.0003324816353249873
Drug_100002284,0.0003310047297542839
Drug_4485,0.0003309178390533689
Drug_4634,0.000330674829391764
Drug_65981,0.0003300600615726016
Drug_59768,0.0003295147643080113
Drug_100000303,0.00032774167630090036
Drug_5035,0.0003274979610329859
Drug_3510,0.00032379272218137806
Drug_100003059,0.00032228651386612665
Drug_111001318,0.00032142549661267093
Drug_100002609,0.00032128517710579014
Drug_636380,0.0003188090141586086
Drug_23951,0.0003177476959570952
Drug_144462760,0.00031750339352212907
Drug_208898,0.0003171849718835185
Drug_106435110,0.0003169749048075834
Drug_100002909,0.00031335095496794077
Drug_100000453,0.0003117905594768766
Drug_446220,0.0003106868521164282
Drug_25102847,0.00030984028582430544
Drug_5584,0.00030939697718793417
Drug_100656628,0.00030904770830297574
Drug_106433119,0.00030810061630470156
Drug_100004623,0.0003078757203649966
Drug_11707110,0.0003074112512652837
Drug_100002391,0.0003072814523492583
Drug_5768,0.0003063332131438361
Drug_1549007,0.0003047554864832805
Drug_5324345,0.0003042530041208728
Drug_100000146,0.000303966735491849
Drug_100003198,0.00030259611097925413
Drug_5754,0.00030083958393187064
Drug_100004782,0.00030011310895730376
Drug_1032,0.00029855762514681514
Drug_23925,0.0002981478884085051
Drug_100002405,0.00029733841083056024
Drug_60837,0.00029668257922987976
Drug_100003640,0.00029599613132395635
Drug_100002578,0.0002952369256863383
Drug_100003339,0.00029511374574653956
Drug_100004178,0.00029417593630374383
Drug_4211,0.0002940515617484657
Drug_2156,0.00029396508938807613
Drug_3001055,0.0002936988307542744
Drug_5453,0.00029245376745420904
Drug_100022258,0.0002919141349784859
Drug_100003404,0.0002912901000969102
Drug_2578,0.0002909443249707693
Drug_100002708,0.0002907437799092808
Drug_100005402,0.0002888956439332204
Drug_5318,0.00028757675912104673
Drug_2708,0.00028708958436319274
Drug_100060787,0.00028689185469286005
Drug_64142,0.0002860266705524417
Drug_3961,0.0002848894666915825
Drug_9444,0.0002838708805407395
Drug_57363,0.0002832376443378372
Drug_100002484,0.0002811086078119878
Drug_5284570,0.0002795444701703543
Drug_100004543,0.0002792999136575459
Drug_2756,0.0002792901919324617
Drug_100005318,0.00027901289736485097
Drug_100003488,0.00027857077996399943
Drug_1775,0.00027812474363986327
Drug_3198,0.000277931563437846
Drug_36811,0.0002775572351047318
Drug_193962,0.00027728424372259434
Drug_977,0.0002764185475316195
Drug_25074886,0.00027494657536204195
Drug_100005203,0.0002749413009836135
Drug_13505,0.0002747191848862658
Drug_142611257,0.0002747021925311748
Drug_387447,0.00027361807538534537
Drug_100004724,0.0002735168218447752
Drug_100003350,0.0002723001853770492
Drug_100001775,0.0002722705638592219
Drug_3339,0.00027116641940816096
Drug_6018,0.0002711335402084229
Drug_100000085,0.000270732062011826
Drug_132999,0.0002701922043479315
Drug_4992,0.0002697029026948192
Drug_3675,0.0002693401310025771
Drug_100004473,0.00026833762907105675
Drug_54840,0.0002680544882359925
Drug_392622,0.0002679158947718425
Drug_3671,0.00026712240471409845
Drug_216210,0.0002667447942095589
Drug_71616,0.0002666339176493883
Drug_681,0.0002662199017513661
Drug_2733525,0.00026479236786836557
Drug_100001071,0.00026401925429903625
Drug_10917,0.00026384511683750914
Drug_21109,0.0002636244240988183
Drug_60825,0.0002631612531597733
Drug_5032,0.0002626173087095443
Drug_2484,0.0002616215869549237
Drug_2160,0.00026144436538502454
Drug_100003877,0.00026137563233194586
Drug_116130957,0.0002603012668307887
Drug_6337614,0.00025911975270180923
Drug_100004595,0.00025817291722714795
Drug_100003367,0.0002579611216739874
Drug_10133,0.00025767980595912694
Drug_4409,0.00025630101420832767
Drug_3676,0.0002560495388619162
Drug_5282379,0.00025565458890358574
Drug_42611257,0.00025497248782842556
Drug_16131215,0.0002542406175509868
