node,betweenness_centrality
Drug_1978,0.00018490214938913442
Drug_4493,0.0001842464680083219
Drug_4066,0.00018293510524669684
Drug_132971,0.0001822794238658843
Drug_3746,0.0001822794238658843
Drug_100060864,0.00018162374248507175
Drug_444036,0.00018096806110425923
Drug_100004160,0.00018096806110425923
Drug_100002442,0.00017965669834263417
Drug_100216416,0.0001783453355810091
Drug_3779,0.0001783453355810091
Drug_2812,0.00017768965420019656
Drug_154256,0.00017572261005775896
Drug_5282381,0.00017506692867694644
Drug_77990,0.00017506692867694644
Drug_100002564,0.0001744112472961339
Drug_3343,0.00017309988453450883
Drug_100004745,0.0001724442031536963
Drug_100148192,0.00017178852177288377
Drug_100000699,0.00017113284039207123
Drug_4782,0.00016916579624963362
Drug_5318,0.0001685101148688211
Drug_5078,0.00016719875210719602
Drug_100000158,0.00016523170796475844
Drug_951,0.00016326466382232083
Drug_100002826,0.00016326466382232083
Drug_2160,0.00016260898244150829
Drug_100004614,0.00016195330106069577
Drug_100002216,0.00016129761967988322
Drug_100001071,0.00015933057553744562
Drug_39860,0.00015801921277582056
Drug_5419,0.00015801921277582056
Drug_4639,0.000157363531395008
Drug_15951529,0.00015605216863338295
Drug_116136245,0.00015605216863338295
Drug_3308,0.00015539648725257043
Drug_100003746,0.00015342944311013283
Drug_125880656,0.00015277376172932028
Drug_5572,0.00015211808034850776
Drug_100004900,0.0001508067175868827
Drug_54840,0.0001508067175868827
Drug_5282451,0.00015015103620607016
Drug_100060612,0.00015015103620607016
Drug_116131215,0.00014556126654038243
Drug_100000159,0.00014556126654038243
Drug_208898,0.00014490558515956988
Drug_49800046,0.00014424990377875737
Drug_11658859,0.00014359422239794482
Drug_100002631,0.00014293854101713228
Drug_15209,0.00014162717825550722
Drug_4830,0.0001396601341130696
Drug_468595,0.00013834877135144455
Drug_8230,0.00013769308997063203
Drug_100003152,0.00013703740858981949
Drug_100003954,0.00013638172720900697
Drug_5488547,0.00013572604582819442
Drug_4819,0.00013441468306656936
Drug_100003410,0.00013375900168575682
Drug_100656628,0.00013375900168575682
Drug_100004917,0.0001317919575433192
Drug_100002092,0.0001311362761625067
Drug_59226,0.00013048059478169415
Drug_24066,0.00012982491340088163
Drug_2913,0.00012982491340088163
Drug_36811,0.0001291692320200691
Drug_2370,0.00012785786925844403
Drug_4212,0.00012720218787763148
Drug_25181561,0.00012589082511600642
Drug_4850,0.00012523514373519388
Drug_100004542,0.0001232680995927563
Drug_100104849,0.00012261241821194375
Drug_100005090,0.00012195673683113122
Drug_154058,0.00011867832992706855
Drug_100003964,0.00011212151611894322
Drug_2216,0.00011081015335731815
Drug_3947,0.00011081015335731815
Drug_10531,0.00011081015335731815
Drug_100002369,0.00010949879059569308
Drug_65014,0.00010949879059569308
Drug_2435,0.00010884310921488055
Drug_100003157,0.00010818742783406802
Drug_5284371,0.00010818742783406802
Drug_100104865,0.00010687606507244296
Drug_9642,0.00010687606507244296
Drug_100002405,0.00010687606507244296
Drug_100005073,0.00010687606507244296
Drug_100060834,0.00010622038369163041
Drug_41693,0.00010556470231081788
Drug_4095,0.00010556470231081788
Drug_100000727,0.00010490902093000535
Drug_100003749,0.00010490902093000535
Drug_6741,0.00010228629540675521
Drug_100005487,0.00010163061402594268
Drug_4810,9.769652574106748e-05
Drug_100012453,9.704084436025495e-05
Drug_84003,9.704084436025495e-05
Drug_31100,9.638516297944242e-05
Drug_60857,9.572948159862988e-05
Drug_5095,9.572948159862988e-05
Drug_100003779,9.572948159862988e-05
Drug_60726,9.507380021781735e-05
Drug_100004893,9.441811883700481e-05
Drug_104865,9.245107469456721e-05
Drug_9854489,9.245107469456721e-05
Drug_100002487,9.113971193294215e-05
Drug_100003000,9.113971193294215e-05
Drug_100005591,9.048403055212962e-05
Drug_5995,8.982834917131709e-05
Drug_100027991,8.851698640969201e-05
Drug_2092,8.720562364806695e-05
Drug_111228026,8.720562364806695e-05
Drug_101526,8.654994226725442e-05
Drug_65999,8.654994226725442e-05
Drug_100060198,8.589426088644189e-05
Drug_100016230,8.523857950562934e-05
Drug_100004205,8.523857950562934e-05
Drug_3749,8.458289812481681e-05
Drug_2187,8.392721674400428e-05
Drug_51263,8.327153536319175e-05
Drug_104849,8.196017260156667e-05
Drug_3954,8.196017260156667e-05
Drug_5284570,8.064880983994161e-05
Drug_100004178,8.064880983994161e-05
Drug_100054313,7.999312845912908e-05
Drug_100002524,7.933744707831655e-05
Drug_24965990,7.802608431669147e-05
Drug_3191,7.605904017425388e-05
Drug_6230,7.605904017425388e-05
Drug_100004259,7.605904017425388e-05
Drug_100003148,7.47476774126288e-05
Drug_100003370,7.409199603181628e-05
Drug_5280360,7.278063327019121e-05
Drug_55480,7.212495188937868e-05
Drug_2747,7.081358912775361e-05
Drug_91429,7.081358912775361e-05
Drug_100003367,7.081358912775361e-05
Drug_9853053,6.950222636612855e-05
Drug_100002676,6.687950084287841e-05
Drug_4927,6.687950084287841e-05
Drug_100002803,6.622381946206588e-05
Drug_3168,6.556813808125335e-05
Drug_6918313,6.556813808125335e-05
Drug_2803,6.491245670044082e-05
Drug_119569,6.491245670044082e-05
Drug_4418,6.425677531962827e-05
Drug_3510,6.425677531962827e-05
Drug_100003387,6.228973117719068e-05
Drug_100001065,6.228973117719068e-05
Drug_100003784,6.228973117719068e-05
Drug_5482,6.163404979637815e-05
Drug_5578,6.163404979637815e-05
Drug_11519069,6.163404979637815e-05
Drug_9681,6.097836841556561e-05
Drug_100060853,6.032268703475307e-05
Drug_5280363,6.032268703475307e-05
Drug_16133802,6.032268703475307e-05
Drug_100005572,5.966700565394054e-05
Drug_100072054,5.966700565394054e-05
Drug_100005533,5.966700565394054e-05
Drug_100002764,5.901132427312801e-05
Drug_216239,5.835564289231547e-05
Drug_4747,5.704428013069041e-05
Drug_123668479,5.704428013069041e-05
Drug_27991,5.704428013069041e-05
Drug_100003394,5.6388598749877874e-05
Drug_5253,5.6388598749877874e-05
Drug_3036780,5.573291736906534e-05
Drug_100003038,5.573291736906534e-05
Drug_100032281,5.507723598825281e-05
Drug_5401,5.507723598825281e-05
Drug_3052775,5.507723598825281e-05
Drug_60752,5.3765873226627743e-05
Drug_383413,5.3765873226627743e-05
Drug_3672,5.3110191845815206e-05
Drug_115951529,5.2454510465002675e-05
Drug_100004042,5.1798829084190144e-05
Drug_100216239,5.1798829084190144e-05
Drug_100000861,5.1143147703377606e-05
Drug_2724385,4.983178494175254e-05
Drug_100004885,4.917610356094001e-05
Drug_100003310,4.6553378037689877e-05
Drug_7638,4.6553378037689877e-05
Drug_100005381,4.524201527606481e-05
Drug_3657,4.524201527606481e-05
Drug_100003380,4.524201527606481e-05
Drug_100002656,4.458633389525228e-05
Drug_100003040,4.458633389525228e-05
Drug_100004171,4.327497113362721e-05
Drug_72054,4.327497113362721e-05
Drug_4034,4.327497113362721e-05
Drug_151601240,4.327497113362721e-05
Drug_100216237,4.261928975281467e-05
Drug_100002791,4.261928975281467e-05
Drug_100002881,4.196360837200214e-05
Drug_100004991,4.196360837200214e-05
Drug_6005,4.130792699118961e-05
Drug_125074886,4.065224561037707e-05
Drug_148192,4.065224561037707e-05
Drug_3397,3.999656422956454e-05
Drug_100003114,3.999656422956454e-05
Drug_100000838,3.9340882848752e-05
Drug_100000450,3.9340882848752e-05
Drug_100004120,3.868520146793947e-05
Drug_100000681,3.802952008712694e-05
Drug_163091,3.73738387063144e-05
Drug_100004212,3.671815732550187e-05
Drug_4913,3.606247594468934e-05
Drug_4893,3.606247594468934e-05
Drug_100004894,3.606247594468934e-05
Drug_5281071,3.606247594468934e-05
Drug_5452,3.606247594468934e-05
Drug_100004631,3.606247594468934e-05
Drug_100000160,3.606247594468934e-05
Drug_100001546,3.5406794563876804e-05
Drug_5833,3.5406794563876804e-05
Drug_100071348,3.5406794563876804e-05
Drug_446156,3.5406794563876804e-05
Drug_116129617,3.475111318306427e-05
Drug_170361,3.409543180225174e-05
Drug_3386,3.409543180225174e-05
Drug_100042955,3.409543180225174e-05
Drug_100003494,3.409543180225174e-05
Drug_100005453,3.3439750421439204e-05
Drug_100158781,3.3439750421439204e-05
Drug_9878,3.2784069040626674e-05
Drug_5284603,3.2128387659814136e-05
Drug_969472,3.2128387659814136e-05
Drug_100003648,3.1472706279001605e-05
Drug_2159,3.1472706279001605e-05
Drug_100005452,3.0817024898189074e-05
Drug_100005645,2.9505662136564005e-05
Drug_445354,2.9505662136564005e-05
Drug_100003706,2.884998075575147e-05
Drug_16136245,2.884998075575147e-05
Drug_65856,2.8194299374938937e-05
Drug_100002344,2.7538617994126406e-05
Drug_100005402,2.7538617994126406e-05
Drug_10133,2.7538617994126406e-05
Drug_54746,2.6882936613313872e-05
Drug_100003675,2.6227255232501337e-05
Drug_116132265,2.6227255232501337e-05
Drug_100004908,2.6227255232501337e-05
Drug_100054373,2.5571573851688803e-05
Drug_2551,2.491589247087627e-05
Drug_443872,2.3604529709251204e-05
Drug_100002370,2.3604529709251204e-05
Drug_3519,2.3604529709251204e-05
Drug_4235,2.3604529709251204e-05
Drug_100055480,2.3604529709251204e-05
Drug_100004159,2.3604529709251204e-05
Drug_3066,2.294884832843867e-05
Drug_36462,2.294884832843867e-05
Drug_100104741,2.294884832843867e-05
Drug_2369,2.229316694762614e-05
Drug_9825285,2.229316694762614e-05
Drug_3916,2.229316694762614e-05
Drug_1993,2.229316694762614e-05
Drug_5702160,2.229316694762614e-05
Drug_100003998,2.229316694762614e-05
Drug_2249,2.1637485566813604e-05
Drug_100002083,2.1637485566813604e-05
Drug_100150310,2.098180418600107e-05
Drug_13109,2.098180418600107e-05
Drug_100003007,2.0326122805188536e-05
Drug_100004425,2.0326122805188536e-05
Drug_3394,2.0326122805188536e-05
Drug_1206,2.0326122805188536e-05
Drug_3961,1.9670441424376e-05
Drug_5358,1.9670441424376e-05
Drug_5184,1.9670441424376e-05
Drug_4436,1.901476004356347e-05
Drug_6917778,1.901476004356347e-05
Drug_124965990,1.901476004356347e-05
Drug_2905,1.8359078662750936e-05
Drug_4848,1.8359078662750936e-05
Drug_100005731,1.8359078662750936e-05
Drug_2375,1.8359078662750936e-05
Drug_4768,1.7703397281938402e-05
Drug_24826799,1.7703397281938402e-05
Drug_3372,1.7703397281938402e-05
Drug_216416,1.704771590112587e-05
Drug_100060726,1.704771590112587e-05
Drug_9578572,1.704771590112587e-05
Drug_68712,1.6392034520313337e-05
Drug_100068613,1.6392034520313337e-05
Drug_100003154,1.6392034520313337e-05
Drug_100003066,1.5736353139500802e-05
Drug_100003168,1.4424990377875736e-05
Drug_100123631,1.4424990377875736e-05
Drug_100000942,1.4424990377875736e-05
Drug_100148191,1.3769308997063203e-05
Drug_100003883,1.3769308997063203e-05
Drug_47964,1.3113627616250669e-05
Drug_35370,1.3113627616250669e-05
Drug_5284569,1.2457946235438134e-05
Drug_2366,1.2457946235438134e-05
Drug_130881,1.1802264854625602e-05
Drug_25126797,1.1802264854625602e-05
Drug_100003250,1.114658347381307e-05
Drug_11001318,1.114658347381307e-05
Drug_5090,1.0490902093000535e-05
Drug_9926791,1.0490902093000535e-05
Drug_71616,1.0490902093000535e-05
Drug_4829,1.0490902093000535e-05
Drug_3623,9.835220712188e-06
Drug_2585,9.835220712188e-06
Drug_10182969,9.835220712188e-06
Drug_5329098,9.835220712188e-06
Drug_2381,9.835220712188e-06
Drug_5282593,9.835220712188e-06
Drug_5311507,9.179539331375468e-06
Drug_100003961,9.179539331375468e-06
Drug_57537,9.179539331375468e-06
Drug_4919,9.179539331375468e-06
Drug_100002484,9.179539331375468e-06
Drug_109825285,9.179539331375468e-06
Drug_5566,9.179539331375468e-06
Drug_3340,9.179539331375468e-06
Drug_100005095,8.523857950562936e-06
Drug_100005404,8.523857950562936e-06
Drug_3001028,8.523857950562936e-06
Drug_119182,7.868176569750401e-06
Drug_116065945,7.868176569750401e-06
Drug_5755,7.212495188937868e-06
Drug_3325,7.212495188937868e-06
Drug_5959,7.212495188937868e-06
Drug_100002232,7.212495188937868e-06
Drug_9782,7.212495188937868e-06
Drug_100004112,6.556813808125334e-06
Drug_100005419,6.556813808125334e-06
Drug_100003199,6.556813808125334e-06
Drug_100002520,6.556813808125334e-06
Drug_5832,6.556813808125334e-06
Drug_100060843,6.556813808125334e-06
Drug_5152,5.901132427312801e-06
Drug_100005253,5.901132427312801e-06
Drug_5312125,5.901132427312801e-06
Drug_116130957,5.901132427312801e-06
Drug_1349907,5.901132427312801e-06
Drug_100004158,5.901132427312801e-06
Drug_5790,5.901132427312801e-06
Drug_100068844,5.901132427312801e-06
Drug_3307,5.2454510465002675e-06
Drug_100003363,5.2454510465002675e-06
Drug_3689,5.2454510465002675e-06
Drug_100000214,5.2454510465002675e-06
Drug_1046,5.2454510465002675e-06
Drug_100004095,4.589769665687734e-06
Drug_106433119,4.589769665687734e-06
Drug_5381,4.589769665687734e-06
Drug_2564,4.589769665687734e-06
Drug_441383,4.589769665687734e-06
Drug_100004428,4.589769665687734e-06
Drug_100004811,4.589769665687734e-06
Drug_4140,4.589769665687734e-06
Drug_100128549,3.934088284875201e-06
Drug_3414,3.934088284875201e-06
Drug_111020241,3.934088284875201e-06
Drug_25074886,3.934088284875201e-06
Drug_3715,3.278406904062667e-06
Drug_100005530,3.278406904062667e-06
Drug_100005717,3.278406904062667e-06
Drug_100005466,3.278406904062667e-06
Drug_105464096,3.278406904062667e-06
Drug_60699,2.6227255232501337e-06
Drug_142611257,2.6227255232501337e-06
Drug_5291,2.6227255232501337e-06
Drug_3081361,2.6227255232501337e-06
Drug_100003032,2.6227255232501337e-06
Drug_100003392,2.6227255232501337e-06
Drug_4440,2.6227255232501337e-06
Drug_5361092,2.6227255232501337e-06
Drug_767,2.6227255232501337e-06
Drug_125880664,2.6227255232501337e-06
Drug_124826799,2.6227255232501337e-06
Drug_100000596,2.6227255232501337e-06
Drug_656926,1.9670441424376003e-06
Drug_445643,1.9670441424376003e-06
Drug_16131215,1.9670441424376003e-06
Drug_100000750,1.9670441424376003e-06
Drug_60648,1.9670441424376003e-06
Drug_3114,1.9670441424376003e-06
Drug_42890,1.9670441424376003e-06
Drug_100003848,1.9670441424376003e-06
Drug_100003902,1.9670441424376003e-06
Drug_11626560,1.9670441424376003e-06
Drug_100003715,1.9670441424376003e-06
Drug_109818231,1.9670441424376003e-06
Drug_4510,1.3113627616250669e-06
Drug_100063001,1.3113627616250669e-06
Drug_100004419,1.3113627616250669e-06
Drug_105361917,1.3113627616250669e-06
Drug_2769,1.3113627616250669e-06
Drug_34359,1.3113627616250669e-06
Drug_100001805,1.3113627616250669e-06
Drug_54684141,1.3113627616250669e-06
Drug_100005516,1.3113627616250669e-06
Drug_100449193,1.3113627616250669e-06
Drug_100000311,1.3113627616250669e-06
Drug_5961,1.3113627616250669e-06
Drug_100002609,1.3113627616250669e-06
Drug_6446,1.3113627616250669e-06
Drug_100005195,1.3113627616250669e-06
Drug_6006,1.3113627616250669e-06
Drug_100123015,1.3113627616250669e-06
Drug_100060877,1.3113627616250669e-06
Drug_100061799,1.3113627616250669e-06
Drug_5310993,1.3113627616250669e-06
Drug_937,1.3113627616250669e-06
Drug_3034010,1.3113627616250669e-06
Drug_92721,1.3113627616250669e-06
Drug_100000946,1.3113627616250669e-06
Drug_5361917,1.3113627616250669e-06
Drug_100004735,1.3113627616250669e-06
Drug_3639,6.556813808125334e-07
Drug_5464097,6.556813808125334e-07
Drug_100003222,6.556813808125334e-07
Drug_100004595,6.556813808125334e-07
Drug_100002266,6.556813808125334e-07
Drug_5556,6.556813808125334e-07
Drug_5212,6.556813808125334e-07
Drug_6215,6.556813808125334e-07
Drug_100002375,6.556813808125334e-07
Drug_100000247,6.556813808125334e-07
Drug_3339,6.556813808125334e-07
Drug_100005556,6.556813808125334e-07
Drug_5493444,6.556813808125334e-07
Drug_100002345,6.556813808125334e-07
Drug_60825,6.556813808125334e-07
Drug_100003877,6.556813808125334e-07
Drug_5311067,6.556813808125334e-07
Drug_100005978,6.556813808125334e-07
Drug_100013342,6.556813808125334e-07
Drug_13342,6.556813808125334e-07
Drug_6167,6.556813808125334e-07
Drug_77992,6.556813808125334e-07
Drug_100060164,6.556813808125334e-07
Drug_5281040,6.556813808125334e-07
Drug_100004680,6.556813808125334e-07
Drug_3007855,6.556813808125334e-07
Drug_100005410,6.556813808125334e-07
Drug_103086686,6.556813808125334e-07
Drug_100005775,6.556813808125334e-07
Drug_5329102,6.556813808125334e-07
Drug_100208908,6.556813808125334e-07
Drug_6450551,6.556813808125334e-07
Drug_116126651,0.0
Drug_100004030,0.0
Drug_4775,0.0
Drug_6010,0.0
Drug_441401,0.0
Drug_443943,0.0
Drug_32798,0.0
Drug_24821094,0.0
Drug_312,0.0
Drug_100000312,0.0
Drug_100000401,0.0
Drug_4030,0.0
Drug_3830,0.0
Drug_100003676,0.0
Drug_3676,0.0
Drug_100003687,0.0
Drug_6234,0.0
Drug_100005582,0.0
Drug_100003404,0.0
Drug_100000305,0.0
Drug_100006058,0.0
Drug_311,0.0
Drug_6058,0.0
Drug_4993,0.0
Drug_5870,0.0
Drug_5311297,0.0
Drug_100004264,0.0
Drug_446596,0.0
Drug_100004272,0.0
Drug_446541,0.0
Drug_100004138,0.0
Drug_100060490,0.0
Drug_100006436,0.0
Drug_100021800,0.0
Drug_100000698,0.0
Drug_100082146,0.0
Drug_38852,0.0
Drug_100003830,0.0
Drug_68942,0.0
Drug_679,0.0
Drug_100000679,0.0
Drug_100000948,0.0
Drug_449193,0.0
Drug_100000700,0.0
Drug_3002190,0.0
Drug_100005291,0.0
Drug_125102847,0.0
Drug_23985,0.0
Drug_25102847,0.0
Drug_43815,0.0
Drug_100003763,0.0
Drug_100004775,0.0
Drug_60490,0.0
Drug_73491,0.0
Drug_100005311,0.0
Drug_5281004,0.0
Drug_100003890,0.0
Drug_106918638,0.0
Drug_5311,0.0
Drug_6918638,0.0
Drug_100003446,0.0
Drug_3446,0.0
Drug_5486971,0.0
Drug_5905,0.0
Drug_100005672,0.0
Drug_100004054,0.0
Drug_6037,0.0
Drug_100003366,0.0
Drug_100005647,0.0
Drug_3366,0.0
Drug_60772,0.0
Drug_9444,0.0
Drug_100000598,0.0
Drug_598,0.0
Drug_71414,0.0
Drug_9904,0.0
Drug_100000453,0.0
Drug_100000612,0.0
Drug_100003385,0.0
Drug_100151165,0.0
Drug_100036811,0.0
Drug_100122197,0.0
Drug_100006468,0.0
Drug_100003405,0.0
Drug_4054,0.0
Drug_100003350,0.0
Drug_5324345,0.0
Drug_100003333,0.0
Drug_100003382,0.0
Drug_5743,0.0
Drug_5757,0.0
Drug_100003414,0.0
Drug_4887,0.0
Drug_100003417,0.0
Drug_100003488,0.0
Drug_6918365,0.0
Drug_100003517,0.0
Drug_3385,0.0
Drug_100003520,0.0
Drug_3520,0.0
Drug_100003598,0.0
Drug_154677977,0.0
Drug_3598,0.0
Drug_100003637,0.0
Drug_3637,0.0
Drug_5523,0.0
Drug_100074989,0.0
Drug_21800,0.0
Drug_3373,0.0
Drug_100104758,0.0
Drug_100121749,0.0
Drug_104758,0.0
Drug_121749,0.0
Drug_149436,0.0
Drug_5582,0.0
Drug_110096344,0.0
Drug_111235728,0.0
Drug_11243969,0.0
Drug_4369359,0.0
Drug_111531537,0.0
Drug_100057469,0.0
Drug_57469,0.0
Drug_100208898,0.0
Drug_100003056,0.0
Drug_100071362,0.0
Drug_6918172,0.0
Drug_100023982,0.0
Drug_100156418,0.0
Drug_156418,0.0
Drug_23982,0.0
Drug_100023993,0.0
Drug_23993,0.0
Drug_100023994,0.0
Drug_244,0.0
Drug_100000774,0.0
Drug_100005526,0.0
Drug_107706,0.0
Drug_774,0.0
Drug_977,0.0
Drug_54671203,0.0
Drug_100216209,0.0
Drug_445226,0.0
Drug_42611257,0.0
Drug_10077129,0.0
Drug_110028615,0.0
Drug_10096344,0.0
Drug_104369359,0.0
Drug_105251896,0.0
Drug_387447,0.0
Drug_3671,0.0
Drug_100163296,0.0
Drug_163296,0.0
Drug_117754772,0.0
Drug_208908,0.0
Drug_111707110,0.0
Drug_2802,0.0
Drug_4991,0.0
Drug_3202,0.0
Drug_6322,0.0
Drug_100005732,0.0
Drug_6323490,0.0
Drug_51634,0.0
Drug_441314,0.0
Drug_10917,0.0
Drug_105353980,0.0
Drug_110163178,0.0
Drug_10184653,0.0
Drug_100123619,0.0
Drug_216210,0.0
Drug_13505,0.0
Drug_115355,0.0
Drug_100115355,0.0
Drug_100051577,0.0
Drug_100005486,0.0
Drug_100004739,0.0
Drug_439693,0.0
Drug_100004786,0.0
Drug_4908,0.0
Drug_100004932,0.0
Drug_4932,0.0
Drug_16230,0.0
Drug_100004993,0.0
Drug_100005040,0.0
Drug_100003449,0.0
Drug_100004456,0.0
Drug_100000244,0.0
Drug_100000581,0.0
Drug_12035,0.0
Drug_9651,0.0
Drug_100004473,0.0
Drug_100004497,0.0
Drug_4497,0.0
Drug_100004510,0.0
Drug_65981,0.0
Drug_100004599,0.0
Drug_100003553,0.0
Drug_100000271,0.0
Drug_271,0.0
Drug_100003256,0.0
Drug_100003379,0.0
Drug_100003399,0.0
Drug_5353853,0.0
Drug_26757,0.0
Drug_100004248,0.0
Drug_64142,0.0
Drug_100000191,0.0
Drug_60961,0.0
Drug_100000232,0.0
Drug_100001727,0.0
Drug_23994,0.0
Drug_100024450,0.0
Drug_24450,0.0
Drug_100024748,0.0
Drug_64730,0.0
Drug_60946,0.0
Drug_31401,0.0
Drug_2333,0.0
Drug_5717,0.0
Drug_100005721,0.0
Drug_60855,0.0
Drug_5430,0.0
Drug_100216326,0.0
Drug_100134780,0.0
Drug_100005426,0.0
Drug_100005403,0.0
Drug_5238,0.0
Drug_100005238,0.0
Drug_5770,0.0
Drug_100006049,0.0
Drug_23925,0.0
Drug_16124,0.0
Drug_100016124,0.0
Drug_27885548,0.0
Drug_100009354,0.0
Drug_6503,0.0
Drug_100006503,0.0
Drug_6049,0.0
Drug_100023926,0.0
Drug_1051,0.0
Drug_107969,0.0
Drug_2148,0.0
Drug_100003198,0.0
Drug_100014917,0.0
Drug_3902,0.0
Drug_100004740,0.0
Drug_2153,0.0
Drug_4740,0.0
Drug_100002156,0.0
Drug_100002161,0.0
Drug_100002610,0.0
Drug_100002617,0.0
Drug_2519,0.0
Drug_3278,0.0
Drug_2162,0.0
Drug_4485,0.0
Drug_100002177,0.0
Drug_65016,0.0
Drug_51038,0.0
Drug_5742673,0.0
Drug_100002153,0.0
Drug_100002519,0.0
Drug_100003685,0.0
Drug_100003009,0.0
Drug_100028486,0.0
Drug_2266,0.0
Drug_100002182,0.0
Drug_109871419,0.0
Drug_2182,0.0
Drug_2520,0.0
Drug_100003443,0.0
Drug_100004689,0.0
Drug_100005297,0.0
Drug_15541,0.0
Drug_165579,0.0
Drug_2708,0.0
Drug_9552079,0.0
Drug_100002719,0.0
Drug_100060852,0.0
Drug_2088,0.0
Drug_3699,0.0
Drug_4673,0.0
Drug_2719,0.0
Drug_100002578,0.0
Drug_100107969,0.0
Drug_5362065,0.0
Drug_6321411,0.0
Drug_446157,0.0
Drug_100002548,0.0
Drug_1548943,0.0
Drug_2548,0.0
Drug_100003202,0.0
Drug_667490,0.0
Drug_100002099,0.0
Drug_2099,0.0
Drug_100002756,0.0
Drug_2130,0.0
Drug_2756,0.0
Drug_2712,0.0
Drug_100002563,0.0
Drug_2578,0.0
Drug_5463984,0.0
Drug_54891,0.0
Drug_62956,0.0
Drug_72022,0.0
Drug_100000085,0.0
Drug_106918670,0.0
Drug_6918670,0.0
Drug_116132344,0.0
Drug_116156130,0.0
Drug_16132344,0.0
Drug_16157882,0.0
Drug_124776445,0.0
Drug_24776445,0.0
Drug_21109,0.0
Drug_9871419,0.0
Drug_100150311,0.0
Drug_150311,0.0
Drug_100000143,0.0
Drug_100002802,0.0
Drug_100003373,0.0
Drug_116132283,0.0
Drug_6918537,0.0
Drug_103010818,0.0
Drug_10324367,0.0
Drug_104659568,0.0
Drug_104659569,0.0
Drug_4659569,0.0
Drug_5281081,0.0
Drug_105327147,0.0
Drug_44462760,0.0
Drug_100132999,0.0
Drug_2161,0.0
Drug_100002162,0.0
Drug_2484,0.0
Drug_100005257,0.0
Drug_444412,0.0
Drug_100129806,0.0
Drug_3937,0.0
Drug_2267,0.0
Drug_100002284,0.0
Drug_100003640,0.0
Drug_5754,0.0
Drug_100002311,0.0
Drug_100003419,0.0
Drug_100003937,0.0
Drug_100003425,0.0
Drug_5462501,0.0
Drug_100005005,0.0
Drug_100005038,0.0
Drug_100005483,0.0
Drug_100055331,0.0
Drug_100060184,0.0
Drug_100062956,0.0
Drug_100072022,0.0
Drug_100107994,0.0
Drug_100443379,0.0
Drug_107807,0.0
Drug_4507,0.0
Drug_222,0.0
Drug_9400,0.0
Drug_5362118,0.0
Drug_5362129,0.0
Drug_2345,0.0
Drug_888,0.0
Drug_100000896,0.0
Drug_208902,0.0
Drug_100000923,0.0
Drug_923,0.0
Drug_100000937,0.0
Drug_100003019,0.0
Drug_100039042,0.0
Drug_6224,0.0
Drug_68844,0.0
Drug_3108,0.0
Drug_105310993,0.0
Drug_3019,0.0
Drug_39042,0.0
Drug_100002021,0.0
Drug_5284566,0.0
Drug_946,0.0
Drug_100000961,0.0
Drug_100003339,0.0
Drug_961,0.0
Drug_3380,0.0
Drug_5732,0.0
Drug_727,0.0
Drug_100003117,0.0
Drug_3117,0.0
Drug_100003143,0.0
Drug_100004666,0.0
Drug_3463,0.0
Drug_100003062,0.0
Drug_100003108,0.0
Drug_4595,0.0
Drug_100003929,0.0
Drug_750,0.0
Drug_100000753,0.0
Drug_753,0.0
Drug_100000767,0.0
Drug_100001798,0.0
Drug_100003255,0.0
Drug_100005352,0.0
Drug_105361912,0.0
Drug_71771,0.0
Drug_3332,0.0
Drug_100003657,0.0
Drug_100003702,0.0
Drug_100005514,0.0
Drug_100005727,0.0
Drug_100000888,0.0
Drug_948,0.0
Drug_100000738,0.0
Drug_1986,0.0
Drug_3038,0.0
Drug_3702,0.0
Drug_3998,0.0
Drug_4100,0.0
Drug_5284549,0.0
Drug_5284627,0.0
Drug_5560,0.0
Drug_100002732,0.0
Drug_148123,0.0
Drug_1549007,0.0
Drug_100003182,0.0
Drug_100005300,0.0
Drug_700,0.0
Drug_100002658,0.0
Drug_100005029,0.0
Drug_100003463,0.0
Drug_100002833,0.0
Drug_10607,0.0
Drug_109846180,0.0
Drug_109853053,0.0
Drug_124812758,0.0
Drug_24812758,0.0
Drug_100004057,0.0
Drug_100154058,0.0
Drug_100002726,0.0
Drug_2726,0.0
Drug_100002733,0.0
Drug_100004051,0.0
Drug_100002800,0.0
Drug_1548952,0.0
Drug_100002812,0.0
Drug_100002708,0.0
Drug_100005566,0.0
Drug_100002088,0.0
Drug_100004673,0.0
Drug_3000226,0.0
Drug_100003043,0.0
Drug_50599,0.0
Drug_5245,0.0
Drug_60852,0.0
Drug_100667490,0.0
Drug_134018,0.0
Drug_2094,0.0
Drug_2733,0.0
Drug_5768,0.0
Drug_159269,0.0
Drug_5282379,0.0
Drug_100001084,0.0
Drug_100001125,0.0
Drug_100005564,0.0
Drug_102723601,0.0
Drug_2723601,0.0
Drug_44257,0.0
Drug_5546,0.0
Drug_5564,0.0
Drug_100003461,0.0
Drug_1972,0.0
Drug_5479529,0.0
Drug_60749,0.0
Drug_100001972,0.0
Drug_31703,0.0
Drug_1775,0.0
Drug_100001130,0.0
Drug_1130,0.0
Drug_100005212,0.0
Drug_100110634,0.0
Drug_100110635,0.0
Drug_100002909,0.0
Drug_106435110,0.0
Drug_2973,0.0
Drug_100002978,0.0
Drug_16078,0.0
Drug_100001990,0.0
Drug_100001971,0.0
Drug_441300,0.0
Drug_100001690,0.0
